user,seasonal_strength_weekly,duplicate_timestamps,nan_pct_after_reindex
00af05a1bb1f2f85d0574659cd91daaebcbadf2fe128f6363a31df311ace9433,0.3926141305187216,0,0.0
00afe36f1b78e683be4ca713b50860920a18a1f0df2a6bf3a126d6f412abdce8,0.34847788905053356,2,0.0
00b12d888bf5b4bf1d830c4a192fdb0102b088965edbd74713c55f65fa41598d,0.5587250960316266,1,0.0
00b1b22bceeb8b1bc4f837ac1a0a3df3078728d284e39d596c59b8150b9d5c16,0.4317856363944155,2,0.0
00b1bbe1d82e9e1b5d4a1ae1dacd3ffa0e9191de495167f9bcf08e7003f77d15,0.5855728626680317,2,0.0
00b4d78ec0b3335fca95369ec6a6d9e882c5ffaea59ea07ed31337a327f4ecca,0.46556584587323024,2,0.0
00b5d07b06fcdc36e849912df6a1b4f4f1a8fa2cbb0f57ece4bafeaf50708dbb,0.44936928453361635,0,0.0
00b655f77a0bf8c12323560fa1cd609548ab10782e495b2c63b2c1c56c537305,0.5088447352597584,2,0.0
00bcdf5504d6fbeffb942e67773ca5e48400692498ce92c9d98591af38461bc2,0.5851128834633281,1,0.0
00bf1d2069b2e25afafbad04fbec9358a052164d54f8e35683fa8ca29b4c7e65,0.8065678766549157,0,0.0
00c3be6ea12b3d5af34f173ed1e067804153e80c8a8c1fcd4ecf9f57046c09c0,0.45349559060550615,1,0.0
00c5991efb1af9629b7893e3e53a306ea2f8e9fec5f82e23a10fcabc718395e9,0.6246903541271149,2,0.0
00cc07b599980e1d36805cdf9dc196d367cc1c288a71f09a18a6c8d2ea11df95,0.5768283313992987,0,0.0
00ce89cae9f1cbd055f58f14f5953f9eda89f1aa7cc92061f566377c101c8663,0.43739233564442836,2,0.0
00d37f24e699dbb982298a5d40c48cc47461c006e778f608b018898820944533,0.39015838982548867,2,0.0
00db2f868b1075624b10684c1bbade33552a0490b27e01d911d7f702f6ca463d,0.42875934791113657,2,0.0
00dcd8d903f75e1f22baa037a7a3ab0fd9bc883614a00ca930381704f7e5d31d,0.41569831967141624,2,0.0
00e344d941efbfcc1c77e1dd5001d095c2f65419ebc782e1405653a9ca7b235b,0.4347823167425229,2,0.0
00e344f971f3d9e4d59ee27b8877867d01b804271dda86cd1cbf657f8ef18f54,0.4606433039272624,2,0.0
00f0594b91eab88526c5f658076daae447baa865506d78e88b9b5267242f88c5,0.8044119160815671,1,0.0
00f3f107743d0d87d1795ff06cd112b14e8262ccbdd48eb9f3762551ec564597,0.3971715859390843,1,0.0
00f65dfea3154759e9d144ff1af16082da775db7c80f83ad4b8951d066722363,0.45195219055603997,2,0.0
00f7189c9ec7fbcbbe81afa96130bfdf48c785ae06be1191ceac99a88724d8ca,0.5413834810912644,2,0.0
00f71970f96c8986c4ca3e49c5a690d9a5956bfb098a9d3481cde21948e3d438,0.6185708948184347,0,0.0
01030157787b22dd4eaad99fdfa255401095aa47843913a22569da538c483d77,0.5507113849277279,1,0.0
01053a37402ef65396a772098fc253a9297f25ae54574f9009bdb9f3f37f5bdb,0.5405009876690134,1,0.0
01071048b31e16b02700afc9b038ec0038da9c17b223b05162e1473b69b4f18e,0.48944807725094686,0,0.0
0107440f685d5598377645e0c7e8804135ef200fd3866bda15acca07d2abe766,0.4989728994843228,0,0.0
01074cf47884dc6d89b1ac89fa8d6b653b864659426f3706e22268311dac3c83,0.36725894972861006,2,0.0
01121b575bfd5ed17ca6194198d37ec8cba324fb953598a9b167799df295c557,0.43546791699842935,2,0.0
011375df76f7dd9c6e3efd7db6d1d83c4742c8b9dd27c4b80bc21cc29491c784,0.5357656195256602,2,0.0
0114258568d7d465e28b4e58e7327141653185b16e0da0cfe7296421117b1fc3,0.5060296486883156,2,0.0
0119a1ba86a11a6b0e060d15ef6866f116d513d47cb551d0617bc3fc441236db,0.37327711923801354,2,0.0
011d9e64d113df6599990cee76348bf30e739cdd10049769cfdbd36d75c00fd5,0.5524390629128184,2,0.0
013345321b7005b7f9ee4fa4769172d50c86d2953aa90def61db025b4c7bd254,0.5984685816181957,0,0.0
0134e581bd866a6e284656d3938c9d21db82290cc74c6ee69a0b9be607f08479,0.3917902640989749,2,0.0
013534f14bc222adf7625b2d118bc05185337f04885e688f9f11d71843042cc0,0.5567750519507104,2,0.0
01385617061e4bf522b6f509d35e60eb84fa6ec359e66e94b2bf45e266dd9be9,0.28123654040642776,1,0.0
01401d5af6ef2bf95733b985d27e2f8f592776e1f6428676db96f91cf3a24c7e,0.6773284115765912,1,0.0
014516e8d5cc934526d553cecdde999b7e8c9c42e48779bece9293d10e8b40e0,0.9315777561392362,2,0.0
0145a8c107889554878179f7a0ce452dcaffb5cf5428d7c8ea279082bbefd976,0.5472121031105492,1,0.0
01506cc920b741a8b1216a397ce07abb23ba338ad22451544b530c0f9a81cf7d,0.43397405021225777,1,0.0
0151854e55bc6a80e5ce39a98274ff1f6f95a13a152fdb1a4ce167364a5a2f03,0.5854204316829559,1,0.0
015647991b19619d70279fbc9c5938c2ee653f376687ef34bf05a195b05c21ee,0.5212034680634752,2,0.0
0157ccc02bc7d96d5972685c6c1050a65495d813dede780282525e1cd66f1e63,0.5027841508728967,2,0.0
015efff33e90b5ea09c3d83ee38f10fa3422c7f6fc872399f8227895631a2aa4,0.7158406134013768,2,0.0
01624eb4da09be5bc8e171658bb2a269e4f800d956cf4a67fda174e7e664c595,0.5756106478280192,2,0.0
0168528817d0366edeb57be87047e2262dab2edf1fb2008107e9ba8eb77d5a76,0.5014633842826899,0,0.0
017300e2fd83090ac90bcd222edaaa7aa2822b2610166f2132c2ad97b9b92ab1,0.51786318676277,2,0.0
01746e006a98e4645cc5befc286757dbcb33cb64e438f49b1b4a7919c970e3b0,0.5377353118090873,2,0.0
0175d4c3d23acafb7d10458b701dd977cac75ed6db9cb79583e2a3201ec5da66,0.5403455131876667,1,0.0
017ac3e76a0729668f1a0c9ec1891c4604c920281b76ae9e39bb0d45372d4adb,0.4721304308101547,0,0.0
0181b4e7a6b7d55a49c3f6d0994e83a568a85a9831cd8da1d5c152253c917d73,0.8715102509741884,0,0.0
018447393dca5061e39c53b13d22e673da9e11c6086d1245aacaad986dd7539c,0.42949899833302185,1,0.0
018691ce738b789921141c0a480a61dd2d44c1e4585e83a4c092a80a934ebe16,0.4412571020032605,2,0.0
018a70ee468c334f4126f0c6cfa8c50355b05317de3f5a485141d014cd8cc212,0.385075076342684,1,0.0
018bf514f9d00b8d5f0b676422942f6413de69d8efebc586ea60341c7d58e695,0.5304578655544259,1,0.0
018e50c6e1078b5cc2d18a94e4f540165d9fdd0195a04f8a199f978c4dc0d160,0.5036079558124017,2,0.0
018ece787233eff982a4115408054948afd730595016c9d0e3fdc74023cbc84d,0.9961153679203362,2,0.0
018fa8df0d78c310e1b156ebd22d869e72044207230ba2fb02613d5b816a8c24,0.45601652918580904,2,0.0
01962f8bcdff51f9b3aaa1fdd48685a3260aca67705740eca093614977455a1d,0.5269624911575236,2,0.0
019b6608391aeaa6fb5acfca070bb09b2b1a6b8dcf8f76a31bc03ab41f47dcd2,0.5724874069151147,1,0.0
01a2a66a13313a3a8dde32d2e89044a9b50938eea93e6cb21a064ecff1ceba45,0.883680105691055,0,0.0
01a5c1e04b4a52f7e3bd6d8fa8d93ab30e792c522c6ef671199796e508417fc5,0.44622178479124674,2,0.0
01a7af4427a630a5b8f694a9e3785fc64a61a32c2209f5dedd3f40660b71750e,0.5002793451403441,0,0.0
01ab5082afeb729f66210775635bd0bffe88b97070327ff424f5b50e30260db4,0.5195375434869839,1,0.0
01aed1847c022816bf45f6d67c17d447c3465aef8f4ba10a854d408128e78644,0.3777317742073867,0,0.0
01aefe546b0f3413c840cef448865e714e49d73707124e611d933a539893f800,0.5081430571978875,1,0.0
01b4e499376cdfff491f7b98fff207e636353c5bec30a2f524d8c50ad87b7ffa,0.35110828513973247,2,0.0
01bd02079f838180643f6dbd1c5fd7e6f02c675fdd7814b2d4d855b3d36cc973,0.7176255417981379,1,0.0
01bf4569d5dbcc13a7995f9d3340576c4db03e101a6550510ecaa0fcb930a55a,0.38425267616253034,2,0.0
01c14e8c465eb4d4ef92f0b89a6528a223b01fe89f0d970e6385b6e882a12374,0.6091529807782176,2,0.0
01c7287cb243a5b74e8b8e9d3df25ff1946540b31395ee02f7aba6aacee8f188,0.341699187304193,2,0.0
01d3e92b5c9e608888d9c0da7fec1947a22b6ad6f5c71d923be32eb7318d9b6c,0.34630071290087083,2,0.0
01d89747ca395407e9734cfb74db5e3288b833ced9917d3335f80fa28e378510,0.7438160502622269,2,0.0
01dc9b9706d71df193e526f77815671a520c8a8569abff96dfacc154b351527e,0.4878966853053529,2,0.0
01de53105bcf600603126eb8fc4bef87498300c18777ca61af3f092c7ad3a2db,0.5099474542381781,2,0.0
01debddb8273a1ceebdd07f0767e1de69d4f7bec9446205854f6e48c30474f18,0.4687372000156551,2,0.0
01e0c4ab5bbef2ae6348ff26dfd7315fd754d12b383befa9c0f540e010bc4b2f,0.46357883064560246,2,0.0
01e847a2f5b067db2c4265b088e71dfe3a2f2bf2454c2ecbfe66ae57e1fe445f,0.46366013240925297,1,0.0
01ea5d52368c69ecb1495effd89e06db5985032b12c956f87d16e6e978f67e95,0.46562874854243697,2,0.0
01ebe130edc1db204478f6b88f689668da4b87c43bab6e83b6cd64356e30113c,0.5575809278384836,2,0.0
01ec26c166f77c09ab9d7b23d655fe74c06ae27a63a3cf4bb6edb6e7a8e791e6,0.388626699000195,2,0.0
01f1ee05a1e74380c66b1405ef8ec1b09a86ab063789def2a4fe9e9e36efbd54,0.3600680897251394,2,0.0
01f42d8428dbaf254374854c69fee7e4d2605dd633457746f168f268f1d0c611,0.6727700348587634,1,0.0
01f4e46db1aa9fbf53726997546034f5cf333fa4b68e2f8f8985da63e4440587,0.9187199694804163,0,0.0
01f8442dad0b201f7f81ac3c390924782cd423bd3e280304898f0343c5bdf860,0.9865059916431507,0,0.0
01fc3dc208799ee0325f34f1f3788e0ad06b9537caf7f6edee1361df20d83779,0.8431746159198615,1,0.0
0200755ec3a557027506d6e486fa3ce2899893f8b108f1b63327cc8d798120a3,0.4399987120253659,2,0.0
02034cfaa8ef7329a2033d5aacab65944746a6050b6b2d8497494c61fef8411d,0.3990952261911501,1,0.0
020ca8b5ca71adbc2a09196f3facaf2722dfdb0974094ba66ea74b21a13dd9fb,0.4671356763494485,0,0.0
020ccfdbf053713c28c2362d9cbf6e3308b035827d8d4deefc4a9b0e111b5261,0.7509678461533241,0,0.0
021930f2a9e8d06e6081ac5ecab01a54015d40e2cb9573e479d10017b31a7ea3,0.4690452203722083,2,0.0
021c600b238cb596dd9c747c48512a0696ea65451f393b89ae7c0a04f50973db,0.45307940433755534,2,0.0
021c84916bf54d009f9b6dca50b98088216fbb1de7124621b3efb146e4e27ba7,0.5845010611864403,2,0.0
022315db07a9fdcb9237ca528a5bf22250c9d9fd20e48fb4eed236d2da07ca5f,0.4436342446936705,1,0.0
02263f7b7763075ac848f9037dd75ce5709b133a2a22ba18214de7056bd04ac5,0.5091383771744071,0,0.0
0234cf223e4043c4c9bfc2f8c32bb125caf1243f09415374497912f80e4fe126,0.7884573316742307,2,0.0
023aa705e1494a322e5679c0c5330e7913448316d6058cfa7564c5b456a2a5f2,0.5149828929868626,0,0.0
0241f2bc91b42a0b284def6d69bf82d4eb4f11819449ee0004b36864c439b489,0.45146803887864795,2,0.0
02420cc15aebd7c4b8a6a7882037deab6bd43cd988c9b2d2ba0402aa3fb490f2,0.42107775492245214,2,0.0
024b085348533dff326443a48f5db8d709f133be7df65a3967298ebc7dd1e4cb,0.4988080746158198,1,0.0
025c230f510c629392585ee4af379a415e95ec41db76ac8a137c262a8f10b9a1,0.7928055732761918,2,0.0
025e57b359b0a49e4d6d9c91532bea8cedbca2c4a45e90072fa77727c9359350,0.4244098274501611,0,0.0
0264979fc12759b2fe877053be8230851e9624923be06c3bce862e7726508180,0.49434553180573926,1,0.0
026542334625e534b7710b1c9255ba1460602ab5fde743fb50016a59e33deb1b,0.4867641123227302,2,0.0
026cc7eedf94bd401f9ece4da6f9c0db64c5310b6037b0b82ae77827d9f0007e,0.5280437714516352,2,0.0
0270669977d8db56b3899f9cb3594dadb79033157fbd22437c3a0672ad0b13fc,0.532183816313801,1,0.0
028076c80ce044bfaae3740ba13ae109b252248b9ca68fa56c6035e849250a1e,0.6079913647682338,1,0.0
028174c536554f3ba96ed5de6c039f98e2c6216dc2451690ac28c2d45d2df207,0.4060667240635002,0,0.0
0281f64fe592d72dc88f21a3456c10582fc29ecbc918c642af40e0c11e2710b3,0.4278033757558366,2,0.0
0287c8242f5521b3645fab82c60a1b61ccf1fe34bdfe39eb96515ff3ea9b1adf,0.40998388254736484,2,0.0
028ad992d81c9dcaa12351eded42ad2889123d2a0841ae7f7e7392bbd2f0b6c2,0.4701509414298489,2,0.0
028c44bf777434f6cad230ce08df94aa6299e98ea95a2c4285571b5fc770d60d,0.3357871430699373,0,0.0
028e6c84233b34ec9385ecd3ad7e98dd6e0189e4bcbdadea05b3f33b8e9050bc,0.5287740223949056,1,0.0
028f78115c5fb17c11061c441fda54bc5a637f5b29e32b4b51d78060d0e04b1e,0.49733531637573614,2,0.0
028fd11fb8e79cdf7438f0fa20840fa7c9c29f82989df631ff586200c233559a,0.46082868740332306,1,0.0
02916c7d818e0d62f7896fb347768dbee39671791e01b5e090b657fc6df89f6f,0.41559068180878544,0,0.0
02929d38217ff71988bfa864ea222c67fddd1ba1b36a042ee10d2868f72160f8,0.5112085943378626,2,0.0
029e4945d657a92ef1a68386dbf2bccf0eca732b1504ea78a5387e82ec81c4cc,0.3995483966447959,2,0.0
02a1c8b0d4687f595e98d8cb60b38ee87433fa1e507087ed52ff95c6b5059e16,0.4345525071662074,2,0.0
02a65fc94a6ea481343fdaaeb4c8e97b8e822b91353b9ceb57356ab9007309e0,0.3012529723395293,0,0.0
02a6eafc515c2fcf659292804061ce6ffb404580e1255dab53bfc48e892d8b7a,0.29661291701369175,2,0.0
02a8fe1b03fb765a4aee19b7298147cb09c8a46e7757ae0e5ca034074a8f6245,0.5432925163685112,0,0.0
02aa677df51cd4e2833356482afb74d83cc2114001fd542fcacbbd93d3e9ff14,0.3505723714254785,2,0.0
02ab74b2d50a209bc1e386ff9a42e7cc7c1eb3dd940482bde0707e276c5e588a,0.49872239319435774,0,0.0
02af9401856610a71541a6a50f3ab05cd083ea9b80510377f35a13742c036fad,0.8057496445027693,1,0.0
02b324c7c198f72870dfa23f74cca9786add289c2e9ecc023cbdac2c31f02dcc,0.35578976857566,2,0.0
02b3c609ec9c1d3dad975965ea28fe0c44ee3e57c1e46bc5a0398b9db949b416,0.4021530267981429,1,0.0
02b618f4a7e09b39deeed802604d82bf520aeed8ba783891555f62cc6dc6466f,0.48576959598898084,2,0.0
02ba2e7a732f417b8aba5a5040aefe9bf8616f69ff155cd6ca049be2cd6cae86,0.9842818262110452,2,0.0
02bfbeb20b0a34440536e7c5c3990756b9757cde257cfc9219bb7bf6151afef3,0.46852972887434774,1,0.0
02d3f06b65043e927a691c1779c25cb20f309e6da5ba8083da4be456566cec83,0.4251667873526236,2,0.0
02d48908b5ef3816abc04f7216b8b45fdee583692f418ad06539bbaeb011b8b7,0.40740642238155234,2,0.0
02dab08945a16da46c7b91c3c1ae45d61b007da82f77ee4f35a84233b282bbe2,0.6095288057141255,2,0.0
02dd614c6ef5455beb44a89075ac877521c001cd33e4a8a352a0f2dbe3dab4d5,0.48018298782819735,2,0.0
02ea17832d73e931d08eaca9cbee204a12a4c128d4cc5bfc3cbdbd40ce9612d9,0.43351127459212024,1,0.0
02eab070c27cd0d8d3ea843f7d5994576c746c621b5cd3ea421d2dba210aacc9,0.5532797202973218,2,0.0
02ec02feb77ab6104160bf5e8ecd7e2fa61741bae619f657855a52db0a0458fd,0.42404572805553586,2,0.0
02f67a0f8efce33c9c50254460a79497b06f1752fb4e86e2631729ba35791eb5,0.4864734866939707,2,0.0
02f9da34454f91075410920356d84462bc1b702e2a366a340c2a964f555e6cea,0.5398631689352589,2,0.0
02f9eaee917ad6d537fd40bf39458e3aa9c8db11a17fd1ddd620380ff56c73f9,0.38159398347446916,0,0.0
02fd65872437458c475655ea82cb0d5265d96d87cb8e67b612ef5610ceefa3e8,0.9546851150545205,0,0.0
0300a6221f6d471e3b3dbad8ec709b0ba8f777a5e5775349931eebf7f7c0d192,0.6250083746527177,0,0.0
0302c3dc6f93760ed061f1c4f6ae6ef7454991b07201309f59e3439e4a6b78c5,0.8199009455390736,2,0.0
030a2c09d687de9b98652206ec70fba5f5925cfd58b02226b019e25d611b2eee,0.4651784025557306,1,0.0
03105e59e6c287df74f852376041f9ee276e07979bbd87d30ec560b8d786913f,0.4710787187457496,2,0.0
0313c5220b4f33ebdfba0db0dcf83c67b3aa477f62c12f457059b585cdc1d03c,0.46818387407689344,1,0.0
0314826301bd29a3cd293194fac2a792c9fc4791df3384b9e8801218a2db43de,0.5921252877667357,2,0.0
0315d41bea1fb64a95f070626fd5fe2f5cdd0d72902e6be234fdea4f1a90d72f,0.6690518825317502,2,0.0
0318f0a0ceec413f663d982a2940028e3d91153a31589d197ecfd65ca4a6a50c,0.5085581580624239,2,0.0
0324353905488175854187c90ab674b7b4fa5408394e91cff968e9b6a57282ad,0.4999798972314634,1,0.0
0324dc92ffe0fbe9ae7d33428af3e0c5508cea44dc0f81e3ac27c1e429acee6e,0.40240676302604805,1,0.0
03274e368dc27ad86aab733ee277d16eeef0c6f0d404b890367f50740d797266,0.47416561885139275,0,0.0
