user,length_years,missing_samples_pct,p1,p2,p3,p4,p5,p6,cnae,contracted_tariff,zip_code,municipality,num_active_periods,tariff_fixture,cnae_2d,sector
0001b3b2f18c01c62ed9b2a87de7b4e33e7836f786f7904471d8866978405c1b,5.01300479123888,0.184325505188422,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
0003de2700e20a1681d69fe287441d9041407a7698d5c86cf37373e5fb3dd7bb,2.4558521560575,0.241545893719807,4.6,,,,,,9820,1_active_periods,20013.0,Donostia/San Sebastian,1,1-0-0-0-0-0,98,Household production
0004150214d14a2b2e6f7075531e661cf465b27ec4d0d53573866df2c97b8313,3.89869952087611,0.0204822097378277,9.2,9.2,,,,,4759,2_active_periods,20304.0,Irun,2,1-1-0-0-0-0,47,Retail trade
000721f0fc6ccf02ae24b67393979513171f2abc119af07a7abed20ca303b665,5.01300479123888,0.293555434188968,4.4,4.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
0009b156f2a1213a137c150f4787150384938eac15cc2044a10c797d98667a91,4.47912388774812,0.022921760391198,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
000bf84faacf921b55bd4ec4aecda599754e9017e150091d330afc038f0fab11,3.24709103353867,0.0245924676784711,9.2,9.2,,,,,9820,2_active_periods,20003.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
000da4922a91b9895f9f871225d8e3b9a1bbd51c3a29100b14864b75f0188534,3.67693360711841,0.0899726979399355,0.69,0.69,,,,,9810,2_active_periods,20001.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
00164e0071c0ce4e2f15512884409607f4701589453cbe8443eea7668fdc5beb,3.11567419575633,0.0219683655536028,9.9,,,,,,8411,1_active_periods,,,1,1-0-0-0-0-0,84,Public administration
001be27fc1f3e2daa58919a9de02e9e1b4a2ffb0fc8ebe2acb747f52a30acf32,5.01300479123888,0.129710540688149,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
001f110aa2520c6822370ae277427326684ce4e6504043c627fe77c860fbdcd9,1.34702258726899,0.0254065040650407,3.45,3.45,,,,,9821,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
0023b15da6626445e077a553801554466ecd28f66c575ae316f910ac15dec227,4.47364818617385,2.92992656058752,6.0,6.0,,,,,9602,2_active_periods,,,2,1-1-0-0-0-0,96,Personal services
0023b502d95ae54c7c0e5f7a3cef3ad620651efe04e4253bfd3ada4e62161dfe,2.30800821355236,0.0197706603400554,5.5,5.5,,,,,9810,2_active_periods,31001.0,Pamplona/Iruna,2,1-1-0-0-0-0,98,Household production
0024e07345b50dd266c6390d5c496a1bad30a85d8cff3ab80b78ce16102c008a,1.00479123887748,0.0227066303360581,4.4,4.4,0.0,0.0,0.0,0.0,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
002da62dc54b7a789473182feddfad7c185a94608196e9169bf61a17a90e6915,5.01300479123888,0.293555434188968,3.45,3.45,,,,,9820,2_active_periods,31015.0,Pamplona/Iruna,2,1-1-0-0-0-0,98,Household production
002dee79e61047af5f33e9fc617562a4117e25ca2192ed01c6608f37760c9504,3.17316906228611,0.0215703192407248,3.8,3.8,,,,,4110,2_active_periods,,,2,1-1-0-0-0-0,41,Construction (buildings)
002ed9a37fb8cf35ccd34afffb48add82354efd8a61c615b3c0f08b33c3404d8,1.43463381245722,0.0238549618320611,4.6,4.6,,,,,9820,2_active_periods,20001.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
00360f8639d63be18f35bf7181f155f69bf176003b5ee3916ea427c508085a35,4.9555099247091,0.13121546961326,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
0037de47a2397f66e7a8a4f8c04962390c6b5fbf5dc19dcd1909807d989002dd,2.71868583162218,0.0209801946962068,4.6,4.6,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
00489151865c9806ea977413603cc72b8bc27ff57350e878fcbedcb4d69317b1,5.01300479123888,0.220735481521937,5.75,5.75,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
004a149b06c038586f30361ac6f16adb2ee32aee5f80784a4bda6a257814a9a4,4.28199863107461,0.0239769820971867,3.45,3.45,,,,,9820,2_active_periods,20011.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
0050b980111bad9422575db977d18199b5426cfa491073e4be3efa1acb1aa136,4.81314168377823,0.0782138794084187,3.3,3.3,,,,,9821,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
0051177c9c0ec5ba203990395f5e785e9e913321576aed98d30b9ccab17d5823,5.01300479123888,0.0204806116876024,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
0052816ff7fcdf2a35953c34f9f2ea4c127623533e3274ce46bf0a7c3956f1ac,3.28542094455852,0.0243055555555556,2.3,2.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
0054900c9a8b6e82d6c102fe69ce4ec95fd189f23336f2c72fb46e2e3bef283a,2.51882272416153,0.0226449275362319,2.2,2.2,,,,,9820,2_active_periods,31014.0,Pamplona/Iruna,2,1-1-0-0-0-0,98,Household production
005932ecd8e0888863372c2ca998801ea6a7f2fef1e9dde0035d5c68c92bc145,5.01300479123888,0.273074822501365,4.4,4.4,,,,,9820,2_active_periods,48012.0,Bilbao,2,1-1-0-0-0-0,98,Household production
005b44a54261c2606e2c5c9a1e8ff47c933f023d59cb171c0df08cea878403bf,3.2662559890486,0.0244481698798547,2.3,2.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
005e34f194141e43c7d90738e0d76a38f074f5afb8daf2540023f38851a85ac2,4.58590006844627,0.0223880597014925,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
0062c8d5ca7dfed574aab968f665978a9cb770a0d8f325cdfc741d3cd6f60cb1,3.49897330595483,0.0228221178925404,2.2,2.2,,,,,9820,2_active_periods,48006.0,Bilbao,2,1-1-0-0-0-0,98,Household production
0066a46980ca4c76f2f6306e206551be2da36363237dffffd03b01934a1514bf,1.4839151266256,0.0230627306273063,3.8,3.8,,,,,9820,2_active_periods,28012.0,Madrid,2,1-1-0-0-0-0,98,Household production
0067b311ec68f049e201a31e5f05c9815bf13729ff3ade7c22fc2a32284d2705,2.3709787816564,0.0240569668976136,3.45,,,,,,9820,1_active_periods,,,1,1-0-0-0-0-0,98,Household production
00688d15088ce2e0fcb251e2cad627a0b1bd2f2d5c462c9fb28cd22449cbc8db,4.96919917864476,0.0206611570247934,3.45,3.45,,,,,9820,2_active_periods,20012.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
006c6b188f8063853123d3a89e5357e1349bfdaad288e8669e7007310a391914,1.16358658453114,0.0098039215686274,2.5,2.5,,,,,9820,2_active_periods,20009.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
006ea886c093fa2bd562ab4d05e9577bdfd49b1f2c517481aeb5e4497d995f0a,1.1006160164271,0.0207296849087894,2.4,2.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
00740539bc141a16321919f2a16b6c364a38047b84bb982cf9165dc604fab931,3.57289527720739,0.0191570881226054,3.0,3.0,,,,,9820,2_active_periods,28008.0,Madrid,2,1-1-0-0-0-0,98,Household production
007aaadc125bb4e442192aa3daafcf7c602eafed4cb91e3b0adaa541983e17ea,1.12525667351129,0.0202757502027575,2.3,2.3,,,,,5210,2_active_periods,28026.0,Madrid,2,1-1-0-0-0-0,52,Warehousing and logistics
008189c1cb058a65a847a3e917fb77cff50abc30486b6e330131a09ce1a1a80f,4.70088980150582,0.538730343622598,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
0087fcf95da46d578c5ac5e129b92b3b699a905d65fa3c1b6ad88e02f4bb7d92,2.71834360027379,0.025179403248143,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
008991fb296b8cd6a34324ef4e67b8d5244048a602418cc9c7e7982660d34a11,4.19164955509925,0.0217722621380361,4.6,4.6,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
008a62eeaa03dd8db7364cda08f2c21e0475d8b18b0499d2734ab8aab34da300,2.51882272416153,0.0181159420289855,1.725,1.725,,,,,5210,2_active_periods,,,2,1-1-0-0-0-0,52,Warehousing and logistics
008f8be49dddddb880a77d243bc24d74ac00557bac68a6a7bc24ca6cc484731e,2.93497604380561,0.392568407960199,3.45,,,,,,9820,1_active_periods,,,1,1-0-0-0-0-0,98,Household production
00905e8f95cd93ad4224ad1e0df9951034f0861a6cf532917dff60d0adb70120,1.4072553045859,0.0243190661478599,4.4,4.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
009068be20fff45059b714e85094b67f91dcb1dc7f3defc74d27ab615ca85427,1.16358658453114,0.245098039215686,4.6,4.6,,,,,9820,2_active_periods,48005.0,Bilbao,2,1-1-0-0-0-0,98,Household production
0092f0cfe994ff786f9dd416d896c5f9fe01ab60b214f86cba2a6c295e1de3b1,2.55989048596851,0.0222816399286988,5.75,5.75,,,,,9820,2_active_periods,28037.0,Madrid,2,1-1-0-0-0-0,98,Household production
0093f0f5f552471964e924c74d2d163fc47842fd5ac7d6519bc1ef705e478017,5.01300479123888,0.51201529219006,2.2,2.2,,,,,9810,2_active_periods,1003.0,Vitoria-Gasteiz,2,1-1-0-0-0-0,98,Household production
009429775691556a0529b6c9cb32449af8f8327d32b9bbb9e6b40cddd396be50,1.44832306639288,0.0236294896030246,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
0095718db50e623fbb7b220243bb62845c8e78e8ab1fc6886f3019ce121fc435,2.32443531827515,0.0147232037691402,11.0,11.0,11.0,11.0,11.0,15.001,9420,6_active_periods,48901.0,Barakaldo,6,1-1-1-1-1-1,94,Associations
00983b85e8be33dbe113890de6f1e1566d7fa82a3562a7cc986e4075d3287a39,5.01300479123888,0.293555434188968,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
00991127eac61693a824e0eb0ccda185348907f621a1079d6e55e79292234ffe,4.02190280629706,0.022691173133651,3.3,3.3,,,,,8411,2_active_periods,,,2,1-1-0-0-0-0,84,Public administration
00999d23b624f00a5e44f9e7b6e91a7b85970dcecfe324f0edc695060fee449e,1.67556468172485,0.0204248366013072,8.05,8.05,,,,,8411,2_active_periods,,,2,1-1-0-0-0-0,84,Public administration
009d5a80c53ac2b2da3ba7419dacf6e22de58c96ce67f8ad3646f16340f1bff1,4.24914442162902,0.0241623711340206,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
009da9fed0568a951cc84f73a2daaccc3515c4bab1153393b40e1f520e4de64b,2.61464750171116,0.226876090750436,3.45,,,,,,9820,1_active_periods,,,1,1-0-0-0-0-0,98,Household production
00a1614dc0e671ec0ee50aa63f15a9018417717d3e000e2757966dadc0ae1f9c,3.49349760438056,0.0228578892371996,3.4,3.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
00a3e40e4b2e270f037660791016399b73ca116df989ea7fa640b9097247d2bb,5.01026694045175,0.23224043715847,3.3,3.3,,,,,9820,2_active_periods,46730.0,Gandia,2,1-1-0-0-0-0,98,Household production
00ace226e25ab036833cf6d4546aff0e9e7f47514af0c7804a5b04cb27e0f940,5.01574264202601,0.361626637554585,4.4,4.4,,,,,9820,2_active_periods,20006.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
00ade7cf30a1e62b1632706aac0ccc56fa9237f0469c12d2a8cf1d5cb0fd5e53,2.31622176591376,0.0246256895193065,16.0,16.0,16.0,16.0,16.0,16.0,5610,6_active_periods,20006.0,Donostia/San Sebastian,6,1-1-1-1-1-1,56,Food and beverage services
00adfecd32b7b6770c42f3c166696578518a90490f8958656be3920ad4c095ea,2.48870636550308,0.0229189585625229,3.3,3.3,,,,,9820,2_active_periods,48006.0,Bilbao,2,1-1-0-0-0-0,98,Household production
00af05a1bb1f2f85d0574659cd91daaebcbadf2fe128f6363a31df311ace9433,1.34702258726899,0.0254065040650407,3.3,3.3,,,,,9820,2_active_periods,48004.0,Bilbao,2,1-1-0-0-0-0,98,Household production
00afe36f1b78e683be4ca713b50860920a18a1f0df2a6bf3a126d6f412abdce8,3.49349760438056,0.0228578892371996,2.3,2.3,,,,,9820,2_active_periods,1010.0,Vitoria-Gasteiz,2,1-1-0-0-0-0,98,Household production
00b12d888bf5b4bf1d830c4a192fdb0102b088965edbd74713c55f65fa41598d,2.46680355920602,0.0231224565297817,2.2,2.2,,,,,9820,2_active_periods,31014.0,Pamplona/Iruna,2,1-1-0-0-0-0,98,Household production
00b1b22bceeb8b1bc4f837ac1a0a3df3078728d284e39d596c59b8150b9d5c16,5.01300479123888,0.129710540688149,3.45,3.45,,,,,9820,2_active_periods,1015.0,Vitoria-Gasteiz,2,1-1-0-0-0-0,98,Household production
00b1bbe1d82e9e1b5d4a1ae1dacd3ffa0e9191de495167f9bcf08e7003f77d15,5.01300479123888,0.348170398689241,2.3,2.3,,,,,9820,2_active_periods,9003.0,Burgos,2,1-1-0-0-0-0,98,Household production
00b4d78ec0b3335fca95369ec6a6d9e882c5ffaea59ea07ed31337a327f4ecca,5.01300479123888,0.0728199526670308,4.6,4.6,,,,,9820,2_active_periods,20018.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
00b5d07b06fcdc36e849912df6a1b4f4f1a8fa2cbb0f57ece4bafeaf50708dbb,1.05133470225873,0.0217013888888889,3.3,3.3,,,,,9820,2_active_periods,48005.0,Bilbao,2,1-1-0-0-0-0,98,Household production
00b655f77a0bf8c12323560fa1cd609548ab10782e495b2c63b2c1c56c537305,3.70431211498973,0.0246366100024637,3.3,3.3,,,,,9820,2_active_periods,48006.0,Bilbao,2,1-1-0-0-0-0,98,Household production
00bcdf5504d6fbeffb942e67773ca5e48400692498ce92c9d98591af38461bc2,3.01437371663244,0.0227066303360581,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
00bf1d2069b2e25afafbad04fbec9358a052164d54f8e35683fa8ca29b4c7e65,1.50855578370979,0.0226860254083485,9.9,9.9,,,,,9411,2_active_periods,,,2,1-1-0-0-0-0,94,Associations
00c3be6ea12b3d5af34f173ed1e067804153e80c8a8c1fcd4ecf9f57046c09c0,2.05886379192334,0.0277039007092199,5.5,5.5,,,,,9810,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
00c5991efb1af9629b7893e3e53a306ea2f8e9fec5f82e23a10fcabc718395e9,4.91718001368925,0.0765590200445434,10.392,10.392,,,,,3832,2_active_periods,1015.0,Vitoria-Gasteiz,2,1-1-0-0-0-0,38,Waste management
00cc07b599980e1d36805cdf9dc196d367cc1c288a71f09a18a6c8d2ea11df95,1.29774127310062,0.0175808720112518,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
00ce89cae9f1cbd055f58f14f5953f9eda89f1aa7cc92061f566377c101c8663,4.91718001368925,0.243596881959911,3.3,3.3,,,,,9820,2_active_periods,1008.0,Vitoria-Gasteiz,2,1-1-0-0-0-0,98,Household production
00d37f24e699dbb982298a5d40c48cc47461c006e778f608b018898820944533,4.43258042436687,0.0180152357422277,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
00db2f868b1075624b10684c1bbade33552a0490b27e01d911d7f702f6ca463d,5.01300479123888,1.8728381576552,3.45,3.45,,,,,9820,2_active_periods,48010.0,Bilbao,2,1-1-0-0-0-0,98,Household production
00dcd8d903f75e1f22baa037a7a3ab0fd9bc883614a00ca930381704f7e5d31d,5.01300479123888,0.675860185690879,3.3,3.3,,,,,9820,2_active_periods,48006.0,Bilbao,2,1-1-0-0-0-0,98,Household production
00e344d941efbfcc1c77e1dd5001d095c2f65419ebc782e1405653a9ca7b235b,3.68788501026694,0.0247463499133878,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
00e344f971f3d9e4d59ee27b8877867d01b804271dda86cd1cbf657f8ef18f54,3.49349760438056,0.0195924764890282,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
00f0594b91eab88526c5f658076daae447baa865506d78e88b9b5267242f88c5,2.2943189596167,0.139220365950676,3.6,3.6,,,,,6190,2_active_periods,20003.0,Donostia/San Sebastian,2,1-1-0-0-0-0,61,Telecommunications
00f3f107743d0d87d1795ff06cd112b14e8262ccbdd48eb9f3762551ec564597,2.25051334702259,0.0202757502027575,3.45,3.45,,,,,9820,2_active_periods,28039.0,Madrid,2,1-1-0-0-0-0,98,Household production
00f65dfea3154759e9d144ff1af16082da775db7c80f83ad4b8951d066722363,4.99931553730322,0.130065717415115,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
00f7189c9ec7fbcbbe81afa96130bfdf48c785ae06be1191ceac99a88724d8ca,3.88501026694045,0.0234907211651398,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
00f71970f96c8986c4ca3e49c5a690d9a5956bfb098a9d3481cde21948e3d438,1.32785763175907,0.0171821305841924,3.3,3.3,,,,,9820,2_active_periods,48007.0,Bilbao,2,1-1-0-0-0-0,98,Household production
01030157787b22dd4eaad99fdfa255401095aa47843913a22569da538c483d77,2.92402464065708,0.0117041198501873,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
01053a37402ef65396a772098fc253a9297f25ae54574f9009bdb9f3f37f5bdb,5.95220168834132,0.0210820859765797,5.5,5.5,,,,,9820,2_active_periods,39006.0,Santander,2,1-1-0-0-0-0,98,Household production
01071048b31e16b02700afc9b038ec0038da9c17b223b05162e1473b69b4f18e,1.30869267624914,0.0261506276150628,4.4,4.4,,,,,9820,2_active_periods,48013.0,Bilbao,2,1-1-0-0-0-0,98,Household production
0107440f685d5598377645e0c7e8804135ef200fd3866bda15acca07d2abe766,1.08966461327858,0.0209380234505863,4.4,4.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
01074cf47884dc6d89b1ac89fa8d6b653b864659426f3706e22268311dac3c83,5.01300479123888,0.348170398689241,4.6,4.6,,,,,9820,2_active_periods,20301.0,Irun,2,1-1-0-0-0-0,98,Household production
010aa2c6816a5f3406822c617e5b4395b9b6c1d9d4e0261c4759d790bbc8a729,1.25119780971937,0.0182348650619985,3.0,15.001,15.001,15.001,15.001,15.001,4672,6_active_periods,,,6,1-1-1-1-1-1,46,Wholesale trade
01121b575bfd5ed17ca6194198d37ec8cba324fb953598a9b167799df295c557,5.01026694045175,0.182149362477231,3.45,3.45,,,,,9820,2_active_periods,48003.0,Bilbao,2,1-1-0-0-0-0,98,Household production
011375df76f7dd9c6e3efd7db6d1d83c4742c8b9dd27c4b80bc21cc29491c784,3.37029431895962,0.0236934741402654,3.45,3.45,,,,,9820,2_active_periods,31015.0,Pamplona/Iruna,2,1-1-0-0-0-0,98,Household production
0114258568d7d465e28b4e58e7327141653185b16e0da0cfe7296421117b1fc3,5.01300479123888,0.0182049881667577,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
0119a1ba86a11a6b0e060d15ef6866f116d513d47cb551d0617bc3fc441236db,5.01300479123888,0.0728199526670308,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
011d9e64d113df6599990cee76348bf30e739cdd10049769cfdbd36d75c00fd5,4.85694729637235,0.0211386696730552,4.6,4.6,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
012be362021dfaff2ae2ad9391657a0d344315a5ef4fffda6e6e9e6d25e211ba,1.14168377823409,0.0199840127897682,3.6,0.0,0.0,,,,9820,1_active_periods,1001.0,Vitoria-Gasteiz,1,1-0-0-0-0-0,98,Household production
013345321b7005b7f9ee4fa4769172d50c86d2953aa90def61db025b4c7bd254,1.76043805612594,0.0388802488335925,2.0,2.0,,,,,9820,2_active_periods,1006.0,Vitoria-Gasteiz,2,1-1-0-0-0-0,98,Household production
0134e581bd866a6e284656d3938c9d21db82290cc74c6ee69a0b9be607f08479,3.57563312799452,0.0223328228688106,3.3,3.3,,,,,9820,2_active_periods,48006.0,Bilbao,2,1-1-0-0-0-0,98,Household production
0135254b7c737db199f74a7c6c00976426a1115dfa606dc5695f7c2554de5de3,1.67830253251198,0.0271886895051659,47.0,55.0,55.0,55.0,55.0,55.0,8531,6_active_periods,,,6,1-1-1-1-1-1,85,Education
013534f14bc222adf7625b2d118bc05185337f04885e688f9f11d71843042cc0,5.01300479123888,0.175223011105043,4.6,4.6,,,,,9820,2_active_periods,1001.0,Vitoria-Gasteiz,2,1-1-0-0-0-0,98,Household production
01385617061e4bf522b6f509d35e60eb84fa6ec359e66e94b2bf45e266dd9be9,2.56262833675565,0.0133547008547009,2.2,2.2,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
013e655c2980faf1e8773b04f64c573dbe862f455b3d8c607d2ed73b44182115,4.44775268081223,1.52607145605171,90.0,90.0,90.0,90.0,90.0,110.0,9311,6_active_periods,,,6,1-1-1-1-1-1,93,Sports and recreation
01401d5af6ef2bf95733b985d27e2f8f592776e1f6428676db96f91cf3a24c7e,2.27789185489391,0.0250400641025641,4.4,4.4,,,,,9820,2_active_periods,1006.0,Vitoria-Gasteiz,2,1-1-0-0-0-0,98,Household production
014516e8d5cc934526d553cecdde999b7e8c9c42e48779bece9293d10e8b40e0,4.96919917864476,0.679522497704316,5.75,5.75,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
0145a8c107889554878179f7a0ce452dcaffb5cf5428d7c8ea279082bbefd976,2.73237508555784,0.020875083500334,4.6,4.6,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
014de2bd7d2e1d224db80c517af24b04bf0fdc293900108544575c92198d4d32,2.32443531827515,0.0245386729485669,20.0,21.0,21.0,21.0,21.0,21.0,8559,6_active_periods,48001.0,Bilbao,6,1-1-1-1-1-1,85,Education
01506cc920b741a8b1216a397ce07abb23ba338ad22451544b530c0f9a81cf7d,2.86652977412731,0.0238777459407832,2.5,2.5,,,,,9820,2_active_periods,31001.0,Pamplona/Iruna,2,1-1-0-0-0-0,98,Household production
0151854e55bc6a80e5ce39a98274ff1f6f95a13a152fdb1a4ce167364a5a2f03,2.9678302532512,0.0230627306273063,5.75,5.75,,,,,9820,2_active_periods,20018.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
015647991b19619d70279fbc9c5938c2ee653f376687ef34bf05a195b05c21ee,4.90075290896646,0.0162942271880819,3.45,3.45,,,,,7990,2_active_periods,,,2,1-1-0-0-0-0,79,Travel agencies
0157ccc02bc7d96d5972685c6c1050a65495d813dede780282525e1cd66f1e63,3.57563312799452,0.0223328228688106,2.3,2.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
015efff33e90b5ea09c3d83ee38f10fa3422c7f6fc872399f8227895631a2aa4,3.31279945242984,0.0206611570247934,2.2,2.2,,,,,9820,2_active_periods,48001.0,Bilbao,2,1-1-0-0-0-0,98,Household production
015fb8762e6798db0ba79f1407b4fd43ea0de244b1b0658927e65dc1d9cf577f,2.35728952772074,0.0145180023228804,16.0,21.0,21.0,21.0,21.0,21.0,2512,6_active_periods,,,6,1-1-1-1-1-1,25,Metal products
01624eb4da09be5bc8e171658bb2a269e4f800d956cf4a67fda174e7e664c595,5.01300479123888,0.238940469688695,4.4,4.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
0168528817d0366edeb57be87047e2262dab2edf1fb2008107e9ba8eb77d5a76,1.93292265571526,0.0236071765816808,2.3,2.3,,,,,9820,2_active_periods,28020.0,Madrid,2,1-1-0-0-0-0,98,Household production
016b5fe11a9e7d71b04eaed64b8666efe0df571ee3e7e6159baab4102c5002fc,1.91159023499886,2.11851763442144,15.1,15.1,15.1,15.1,15.1,15.1,5210,6_active_periods,,,6,1-1-1-1-1-1,52,Warehousing and logistics
017300e2fd83090ac90bcd222edaaa7aa2822b2610166f2132c2ad97b9b92ab1,4.62422997946612,0.022202486678508,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
01746e006a98e4645cc5befc286757dbcb33cb64e438f49b1b4a7919c970e3b0,5.01574264202601,0.564046579330422,5.196,5.196,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
0175d4c3d23acafb7d10458b701dd977cac75ed6db9cb79583e2a3201ec5da66,2.17111567419576,0.0210172341319882,3.3,3.3,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
017ac3e76a0729668f1a0c9ec1891c4604c920281b76ae9e39bb0d45372d4adb,1.20191649555099,0.0284738041002278,4.6,4.6,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
0181b4e7a6b7d55a49c3f6d0994e83a568a85a9831cd8da1d5c152253c917d73,2.46680355920602,0.013873473917869,9.959,9.959,,,,,9810,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
018447393dca5061e39c53b13d22e673da9e11c6086d1245aacaad986dd7539c,2.62286105407255,0.0217466945024356,3.45,3.45,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
018691ce738b789921141c0a480a61dd2d44c1e4585e83a4c092a80a934ebe16,4.38056125941136,0.0234375,4.4,4.4,,,,,9820,2_active_periods,20009.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
018a70ee468c334f4126f0c6cfa8c50355b05317de3f5a485141d014cd8cc212,2.91900524754734,0.0117242457401907,3.45,3.45,,,,,5610,2_active_periods,,,2,1-1-0-0-0-0,56,Food and beverage services
018bf514f9d00b8d5f0b676422942f6413de69d8efebc586ea60341c7d58e695,3.07186858316222,0.0185680332739156,2.3,2.3,,,,,9810,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
018e50c6e1078b5cc2d18a94e4f540165d9fdd0195a04f8a199f978c4dc0d160,4.62696783025325,0.022189349112426,3.45,3.45,,,,,9820,2_active_periods,48012.0,Bilbao,2,1-1-0-0-0-0,98,Household production
018ece787233eff982a4115408054948afd730595016c9d0e3fdc74023cbc84d,5.01300479123888,0.0750955761878755,2.2,2.2,,,,,8411,2_active_periods,,,2,1-1-0-0-0-0,84,Public administration
018fa8df0d78c310e1b156ebd22d869e72044207230ba2fb02613d5b816a8c24,4.30937713894593,0.0238246505717916,3.3,3.3,,,,,9820,2_active_periods,48003.0,Bilbao,2,1-1-0-0-0-0,98,Household production
01962f8bcdff51f9b3aaa1fdd48685a3260aca67705740eca093614977455a1d,5.01300479123888,0.345894775168396,4.4,4.4,,,,,9820,2_active_periods,,,2,1-1-0-0-0-0,98,Household production
019b6608391aeaa6fb5acfca070bb09b2b1a6b8dcf8f76a31bc03ab41f47dcd2,3.27720739219713,0.0208855472013367,4.6,4.6,,,,,9820,2_active_periods,20010.0,Donostia/San Sebastian,2,1-1-0-0-0-0,98,Household production
01a0d54d8c9f5ed54c1bce041b6d6e2accdb15062fa8dca47a76074db7fba818,2.32443531827515,0.0245386729485669,4.0,4.0,4.0,4.0,4.0,44.0,8899,6_active_periods,,,6,1-1-1-1-1-1,88,Social work
01a2a66a13313a3a8dde32d2e89044a9b50938eea93e6cb21a064ecff1ceba45,1.67830253251198,0.0271886895051659,13.2,13.2,,,,,8891,2_active_periods,,,2,1-1-0-0-0-0,88,Social work
