sector,date,avg_kwh,std_kwh,n_users
Household production,2016-08-08,0.22871153846153844,0.28891798545254516,52
Household production,2016-08-09,0.25555849358974353,0.2780267405875334,52
Household production,2016-08-10,0.22508653846153842,0.277964578021024,52
Household production,2016-08-11,0.2212940705128205,0.26040924609211347,52
Household production,2016-08-12,0.22914823717948712,0.2931505527129829,52
Household production,2016-08-13,0.17125360576923074,0.11053894740621664,52
Household production,2016-08-14,0.180760016025641,0.11000484742568589,52
Household production,2016-08-15,0.20744711538461535,0.1269192579298147,52
Household production,2016-08-16,0.24764663461538458,0.3176614336958119,52
Household production,2016-08-17,0.253676282051282,0.3358740081856377,52
Household production,2016-08-18,0.22805769230769227,0.31389165445241635,52
Household production,2016-08-19,0.24163461538461534,0.29102680509019074,52
Household production,2016-08-20,0.2030480769230769,0.11904008897080416,52
Household production,2016-08-21,0.1859182692307692,0.1067755230395346,52
Household production,2016-08-22,0.22544711538461534,0.3216493839454636,52
Household production,2016-08-23,0.22599519230769227,0.3269349801622121,52
Household production,2016-08-24,0.2397524038461538,0.3549513412920317,52
Household production,2016-08-25,0.23110897435897432,0.3572118940132405,52
Household production,2016-08-26,0.21047996794871793,0.2184908339466003,52
Household production,2016-08-27,0.19932692307692304,0.12822294143939636,52
Household production,2016-08-28,0.19602966912770028,0.12149766009420246,53
Household production,2016-08-29,0.22186006289308174,0.2783411417766902,53
Household production,2016-08-30,0.23634905660377356,0.30814587891787804,53
Household production,2016-08-31,0.22250393081761002,0.2903331928403304,53
Household production,2016-09-01,0.22072641509433957,0.30238910425679383,53
Household production,2016-09-02,0.2186643081761006,0.2833937965056921,53
Household production,2016-09-03,0.19611556603773583,0.11808144254179133,53
Household production,2016-09-04,0.19179874213836473,0.12482334171008916,53
Household production,2016-09-05,0.20058647798742135,0.2905646651654305,53
Household production,2016-09-06,0.21552515723270438,0.3312328222182472,53
Household production,2016-09-07,0.21561163522012575,0.3216848305301554,53
Household production,2016-09-08,0.19827044025157228,0.27015561416381034,53
Household production,2016-09-09,0.2129221698113207,0.27652725299776476,53
Household production,2016-09-10,0.18765159853249472,0.14391240548311893,53
Household production,2016-09-11,0.1950695754716981,0.13329102549817565,53
Household production,2016-09-12,0.2072012578616352,0.3062995944423457,53
Household production,2016-09-13,0.2253034591194968,0.2804158845973109,53
Household production,2016-09-14,0.20079323899371068,0.2755172750075909,53
Household production,2016-09-15,0.19711674528301884,0.15631540224909227,53
Household production,2016-09-16,0.19571383647798737,0.26455262541839875,53
Household production,2016-09-17,0.19451467505241088,0.15567698210243622,53
Household production,2016-09-18,0.1948349056603773,0.14639247889408033,53
Household production,2016-09-19,0.21075943396226413,0.2555423977412946,53
Household production,2016-09-20,0.2154960691823899,0.28492351946335737,53
Household production,2016-09-21,0.18354952830188676,0.13908928450318772,53
Household production,2016-09-22,0.20237499999999997,0.28484719355802784,53
Household production,2016-09-23,0.1965695754716981,0.26101998283533695,53
Household production,2016-09-24,0.1732830188679245,0.11957155121491878,53
Household production,2016-09-25,0.21018474842767293,0.16575924878063075,53
Household production,2016-09-26,0.20242531446540876,0.2534365796744819,53
Household production,2016-09-27,0.22536713836477984,0.28119532220838583,53
Household production,2016-09-28,0.21404166666666663,0.29792473854942547,53
Household production,2016-09-29,0.19563600628930816,0.2569804274925343,53
Household production,2016-09-30,0.19725943396226414,0.26764343242550676,53
Household production,2016-10-01,0.18857232704402513,0.15048468261005823,53
Household production,2016-10-02,0.19977908805031444,0.17762736634792933,53
Household production,2016-10-03,0.2034834905660377,0.29824230268315466,53
Household production,2016-10-04,0.20391666666666663,0.303575378585682,53
Household production,2016-10-05,0.21084276729559745,0.3197125798641513,53
Household production,2016-10-06,0.19898034591194966,0.27590157422428746,53
Household production,2016-10-07,0.19575204643048844,0.2797931342269022,54
Household production,2016-10-08,0.20101723251028805,0.16595077107008924,54
Household production,2016-10-09,0.18405663580246912,0.1326851318035619,54
Household production,2016-10-10,0.2129907407407407,0.2839304913013675,54
Household production,2016-10-11,0.20983719135802464,0.2896880695248494,54
Household production,2016-10-12,0.1967091049382716,0.15049294536448296,54
Household production,2016-10-13,0.21022299382716045,0.24609582859108964,54
Household production,2016-10-14,0.19995910493827157,0.28385022628570106,54
Household production,2016-10-15,0.18569881687242795,0.17207122649309958,54
Household production,2016-10-16,0.1855816358024691,0.17308581742856682,54
Household production,2016-10-17,0.2038850308641975,0.3015876857602988,54
Household production,2016-10-18,0.19008641975308638,0.28630105703648817,54
Household production,2016-10-19,0.19557484567901232,0.3031236080150914,54
Household production,2016-10-20,0.20550424382716045,0.29880892206249043,54
Household production,2016-10-21,0.20209027777777774,0.28642168973747467,54
Household production,2016-10-22,0.1866435185185185,0.1534121357328416,54
Household production,2016-10-23,0.20750330188679245,0.1664000431968307,53
Household production,2016-10-24,0.20414150943396223,0.2888178649319921,53
Household production,2016-10-25,0.21148270440251568,0.2926347283395566,53
Household production,2016-10-26,0.21972405660377353,0.31989575283737015,53
Household production,2016-10-27,0.20190172955974842,0.2930666200878534,53
Household production,2016-10-28,0.19425550314465406,0.3065563907597764,53
Household production,2016-10-29,0.17530267295597482,0.1462972799039724,53
Household production,2016-10-30,0.18445644654088048,0.15537052348397892,53
Household production,2016-10-31,0.20839701257861631,0.29467304315806364,53
Household production,2016-11-01,0.1859308176100629,0.13718529908953245,53
Household production,2016-11-02,0.21204952830188678,0.3066468168804707,53
Household production,2016-11-03,0.20427437106918236,0.2931354402212388,53
Household production,2016-11-04,0.20715566037735847,0.31512405983517355,53
Household production,2016-11-05,0.18729874213836473,0.22684184256183618,53
Household production,2016-11-06,0.20586635220125785,0.19260004708094688,53
Household production,2016-11-07,0.22835691823899368,0.3015447601187321,53
Household production,2016-11-08,0.209250972893183,0.30721001162226713,54
Household production,2016-11-09,0.21039737654320984,0.32963918772647277,54
Household production,2016-11-10,0.1931163372859025,0.2940352563174698,55
Household production,2016-11-11,0.1905265151515151,0.2965625780129768,55
Household production,2016-11-12,0.17215885955831606,0.14226265774205052,56
Household production,2016-11-13,0.1984754464285714,0.1672230540222079,56
Household production,2016-11-14,0.23163561530638185,0.3044494771982715,57
Household production,2016-11-15,0.23563888888888887,0.32590540695738823,57
Household production,2016-11-16,0.2095285087719298,0.31265488157485666,57
Household production,2016-11-17,0.21611988304093566,0.3085278281829368,57
Household production,2016-11-18,0.21333845029239762,0.3099252792203109,57
Household production,2016-11-19,0.2068586744639376,0.19208873193577133,57
Household production,2016-11-20,0.22717348927875242,0.2154150441653857,57
Household production,2016-11-21,0.2201220760233918,0.303012881189716,57
Household production,2016-11-22,0.2512010233918128,0.3466867546659219,57
Household production,2016-11-23,0.24747514619883038,0.33790881351148294,57
Household production,2016-11-24,0.2391377923976608,0.35548077964021263,57
Household production,2016-11-25,0.21370102339181282,0.3079495405524479,57
Household production,2016-11-26,0.24902229532163742,0.2654714599386745,57
Household production,2016-11-27,0.23990180311890838,0.21129199925938566,57
Household production,2016-11-28,0.22940277777777776,0.3162780427185647,57
Household production,2016-11-29,0.233312865497076,0.30844620120110466,57
Household production,2016-11-30,0.21268567251461987,0.3127366773453823,57
Household production,2016-12-01,0.21555336257309937,0.3086004259378733,57
Household production,2016-12-02,0.21199707602339177,0.2965886358910441,57
Household production,2016-12-03,0.2069788011695906,0.17109671608518487,57
Household production,2016-12-04,0.2245599415204678,0.19812906069294317,57
Household production,2016-12-05,0.21475950292397658,0.2851018064756014,57
Household production,2016-12-06,0.1973143274853801,0.19604648039327113,57
Household production,2016-12-07,0.2530584795321637,0.3476264029108294,57
Household production,2016-12-08,0.20497807017543856,0.2111003850976402,57
Household production,2016-12-09,0.19415350877192977,0.18080865072488314,57
Household production,2016-12-10,0.22225036549707597,0.20616511429941942,57
Household production,2016-12-11,0.22561933479532162,0.19038163760725446,57
Household production,2016-12-12,0.21111842105263154,0.30622061263575645,57
Household production,2016-12-13,0.23514181286549707,0.3366732291266172,57
Household production,2016-12-14,0.22473099415204675,0.31513233709872346,57
Household production,2016-12-15,0.2257156432748538,0.31346104179370726,57
Household production,2016-12-16,0.21372953216374266,0.2877153774139847,57
Household production,2016-12-17,0.1818567251461988,0.15593884196736718,57
Household production,2016-12-18,0.19098501461988301,0.18501323560389757,57
Household production,2016-12-19,0.22788084795321636,0.3100618991259576,57
Household production,2016-12-20,0.22754970760233917,0.3257748093448645,57
Household production,2016-12-21,0.2200255847953216,0.32116710092785333,57
Household production,2016-12-22,0.22216520467836254,0.31818017664809434,57
Household production,2016-12-23,0.19127777777777774,0.18438437733977767,57
Household production,2016-12-24,0.23656213450292393,0.22616134191010365,57
Household production,2016-12-25,0.16959703947368415,0.1638978072082544,57
Household production,2016-12-26,0.22374488304093562,0.21102936213574314,57
Household production,2016-12-27,0.23158991228070172,0.24137064263767352,57
Household production,2016-12-28,0.21975548245614032,0.18930529055658213,57
Household production,2016-12-29,0.21648976608187132,0.1858905131509077,57
Household production,2016-12-30,0.19733260233918126,0.15565960472408663,57
Household production,2016-12-31,0.22274780701754385,0.19990284911337963,57
Household production,2017-01-01,0.2085562865497076,0.1975596322991826,57
Household production,2017-01-02,0.22506652046783623,0.2044128562852894,57
Household production,2017-01-03,0.21996637426900584,0.2077195839597915,57
Household production,2017-01-04,0.22943567251461983,0.20794116259193435,57
Household production,2017-01-05,0.2067704678362573,0.17865653326328207,57
Household production,2017-01-06,0.20235453216374266,0.1897943503029531,57
Household production,2017-01-07,0.2246588736881559,0.197651509600153,58
Household production,2017-01-08,0.23870660919540226,0.20585200986460825,58
Household production,2017-01-09,0.2082126436781609,0.17799643409021926,58
Household production,2017-01-10,0.2499465733235077,0.36628098806440795,59
Household production,2017-01-11,0.24582766096459963,0.3224324047453781,61
Household production,2017-01-12,0.21973770491803277,0.28357150256775393,61
Household production,2017-01-13,0.22344945355191254,0.3114735926320301,61
Household production,2017-01-14,0.19411748633879777,0.17443367864894133,61
Household production,2017-01-15,0.21180802595628415,0.19614406616150742,61
Household production,2017-01-16,0.24723087431693988,0.31838513508982685,61
Household production,2017-01-17,0.26648224043715846,0.36020006814139194,61
Household production,2017-01-18,0.2567383879781421,0.3478450853784504,61
Household production,2017-01-19,0.24402595628415297,0.32245951279772495,61
Household production,2017-01-20,0.20836270491803274,0.1728108048346739,61
Household production,2017-01-21,0.21128825136612023,0.19265809574828222,61
Household production,2017-01-22,0.22104460382513658,0.20869901313640954,61
Household production,2017-01-23,0.2384596994535519,0.3174522992899744,61
Household production,2017-01-24,0.23018194834034592,0.31675614123619894,62
Household production,2017-01-25,0.22281451612903225,0.30626413248286444,62
Household production,2017-01-26,0.24025721762134802,0.3132913353834398,63
Household production,2017-01-27,0.23582539682539683,0.29989470391679146,63
Household production,2017-01-28,0.1934239417989418,0.17410594785535405,63
Household production,2017-01-29,0.20228548280423275,0.1796516777316469,63
Household production,2017-01-30,0.23135052910052908,0.3098303995602288,63
Household production,2017-01-31,0.23426388888888885,0.31438242329321914,63
Household production,2017-02-01,0.2184768518518518,0.2948455986968232,63
Household production,2017-02-02,0.23927248677248675,0.29884724471452856,63
Household production,2017-02-03,0.22214550264550265,0.2896801978741029,63
Household production,2017-02-04,0.22650727513227512,0.18017074325764623,63
Household production,2017-02-05,0.24437764550264546,0.20409431868699282,63
Household production,2017-02-06,0.23549801587301586,0.2907653891107681,63
Household production,2017-02-07,0.2385026455026455,0.3193301616212047,63
Household production,2017-02-08,0.22848677248677243,0.30649396688602776,63
Household production,2017-02-09,0.23475330687830687,0.295126284621375,63
Household production,2017-02-10,0.2199477513227513,0.29083559910772194,63
Household production,2017-02-11,0.19585912698412697,0.17074002097312968,63
Household production,2017-02-12,0.2036789021164021,0.1959512598792077,63
Household production,2017-02-13,0.21857936507936507,0.2855933191564757,63
Household production,2017-02-14,0.21654744112318838,0.29030755908395345,64
Household production,2017-02-15,0.1980091145833333,0.28686432576199256,64
Household production,2017-02-16,0.20795052083333332,0.2807452924808631,64
Household production,2017-02-17,0.20672916666666666,0.2805332089756637,64
Household production,2017-02-18,0.19974674479166662,0.16878092624455782,64
Household production,2017-02-19,0.19990039062499998,0.16708411273505483,64
Household production,2017-02-20,0.21263085937499998,0.26648809888800123,64
Household production,2017-02-21,0.22181315104166663,0.3048421893639987,64
Household production,2017-02-22,0.2213684895833333,0.3045989057733132,64
Household production,2017-02-23,0.21777604166666664,0.28520480545933785,64
Household production,2017-02-24,0.21586588541666663,0.2976125591525686,64
Household production,2017-02-25,0.1902395833333333,0.2357073126239973,64
Household production,2017-02-26,0.17415006510416664,0.13939356326124366,64
Household production,2017-02-27,0.21139713541666663,0.28123604315445966,64
Household production,2017-02-28,0.2413118489583333,0.3188690110494939,64
Household production,2017-03-01,0.2236145833333333,0.3171225977573617,64
Household production,2017-03-02,0.2096692708333333,0.3033759057567493,64
Household production,2017-03-03,0.20638729096989963,0.2725610132629164,65
Household production,2017-03-04,0.18493589743589742,0.18325736634501638,65
Household production,2017-03-05,0.1985384615384615,0.17941028016199206,65
Household production,2017-03-06,0.20828141025641023,0.28175446935603937,65
Household production,2017-03-07,0.2066506368028107,0.28613503785266536,66
Household production,2017-03-08,0.20931944444444442,0.2909247774590558,66
Household production,2017-03-09,0.20517140151515148,0.28523938417990674,66
Household production,2017-03-10,0.19450684079601985,0.26160930071459937,67
Household production,2017-03-11,0.1747630597014925,0.16032240724221655,67
Household production,2017-03-12,0.1997327425373134,0.1922861658581144,67
Household production,2017-03-13,0.21846393034825867,0.2913217836401723,67
Household production,2017-03-14,0.2202786069651741,0.30691987791409747,67
Household production,2017-03-15,0.2182773631840796,0.2998331042280119,67
Household production,2017-03-16,0.2158569651741293,0.2869705109213519,67
Household production,2017-03-17,0.20614303482587062,0.2423808754955104,67
Household production,2017-03-18,0.19468532338308453,0.1874795934859933,67
Household production,2017-03-19,0.20959546019900493,0.2027164861648184,67
Household production,2017-03-20,0.22137624378109452,0.30304409000101074,67
Household production,2017-03-21,0.22457960199004973,0.3034342869811325,67
Household production,2017-03-22,0.2211946517412935,0.30677035736256913,67
Household production,2017-03-23,0.21567156862745096,0.30284058908073463,68
Household production,2017-03-24,0.19443365364419235,0.30156480700038213,69
Household production,2017-03-25,0.1896225845410628,0.18478524563363732,69
Household production,2017-03-26,0.18148626207729465,0.1798288093522255,69
Household production,2017-03-27,0.19456884057971013,0.28510153123052884,69
Household production,2017-03-28,0.19542753623188405,0.2934671261461514,69
Household production,2017-03-29,0.19282789855072463,0.29456164603110374,69
Household production,2017-03-30,0.18386654589371978,0.2658685405626097,69
Household production,2017-03-31,0.17788043478260868,0.26737033470442306,69
Household production,2017-04-01,0.1848641304347826,0.18234358429477232,69
Household production,2017-04-02,0.1955875603864734,0.18003698545801305,69
Household production,2017-04-03,0.1968248792270531,0.266219960138701,69
Household production,2017-04-04,0.1849885265700483,0.27556231297385,69
Household production,2017-04-05,0.19399404761904757,0.2692565634012802,70
Household production,2017-04-06,0.18714166666666662,0.279300217298251,70
Household production,2017-04-07,0.17495178571428568,0.2503969321357047,70
Household production,2017-04-08,0.16503363095238094,0.13794571676610712,70
Household production,2017-04-09,0.15858586309523806,0.136211649035398,70
Household production,2017-04-10,0.18418988095238092,0.2530823432910605,70
Household production,2017-04-11,0.1867880952380952,0.2677084639976802,70
Household production,2017-04-12,0.1802958333333333,0.2527057527467794,70
Household production,2017-04-13,0.17668513982445394,0.14838774680978878,71
Household production,2017-04-14,0.19034859154929573,0.1573670179398768,71
Household production,2017-04-15,0.19540610328638497,0.16031219583935843,71
Household production,2017-04-16,0.1725450410798122,0.13078746057031357,71
Household production,2017-04-17,0.20043309859154929,0.25060291460293077,71
Household production,2017-04-18,0.17509683098591547,0.26413647705428206,71
Household production,2017-04-19,0.18137206572769948,0.27404080917891355,71
Household production,2017-04-20,0.17585908564814812,0.2640540870814246,72
Household production,2017-04-21,0.15270196759259258,0.23018175171664507,72
Household production,2017-04-22,0.13199942129629627,0.11497102689498068,72
Household production,2017-04-23,0.1379850983796296,0.12422571520524077,72
Household production,2017-04-24,0.16457523148148145,0.24505201479871505,72
Household production,2017-04-25,0.17100868055555554,0.2673198119174462,72
Household production,2017-04-26,0.1712997685185185,0.27270481739690494,72
Household production,2017-04-27,0.18736226851851848,0.30391868884092094,72
Household production,2017-04-28,0.1807065972222222,0.23264269430164325,72
Household production,2017-04-29,0.17015798611111108,0.16078513044987178,72
Household production,2017-04-30,0.2113791956018518,0.199428774530363,72
Household production,2017-05-01,0.18999363425925925,0.16917794382086537,72
Household production,2017-05-02,0.18113425925925922,0.27193357460161005,72
Household production,2017-05-03,0.17915277777777777,0.28563905655203087,72
Household production,2017-05-04,0.16857349537037034,0.2713365807037912,72
Household production,2017-05-05,0.15534953703703702,0.24894365791067136,72
Household production,2017-05-06,0.12711747685185182,0.1281797703131303,72
Household production,2017-05-07,0.13008042485606508,0.13138378372549994,73
Household production,2017-05-08,0.16861929223744287,0.25699412914103037,73
Household production,2017-05-09,0.168986301369863,0.2710342714401276,73
Household production,2017-05-10,0.16629223744292235,0.2690832098944206,73
Household production,2017-05-11,0.17133675799086756,0.26862485698496363,73
Household production,2017-05-12,0.169185502283105,0.2570345508335366,73
Household production,2017-05-13,0.14558847031963468,0.1502908225855897,73
Household production,2017-05-14,0.14916135844748854,0.13392005118576147,73
Household production,2017-05-15,0.1735736301369863,0.27195026314926685,73
Household production,2017-05-16,0.1721061643835616,0.2639653636484744,73
Household production,2017-05-17,0.1728384703196347,0.25454182675460935,73
Household production,2017-05-18,0.16999143835616434,0.26325747238572816,73
Household production,2017-05-19,0.16089110849980412,0.2520667974051817,74
Household production,2017-05-20,0.15521424549549545,0.14587790021559882,74
Household production,2017-05-21,0.14534448198198194,0.12717462918958042,74
Household production,2017-05-22,0.16731833333333332,0.24966806216457682,75
Household production,2017-05-23,0.1679661111111111,0.25724463485714877,75
Household production,2017-05-24,0.18051777777777775,0.2925830919083854,75
Household production,2017-05-25,0.17672441520467833,0.29104992326855694,76
Household production,2017-05-26,0.16112171052631574,0.25790893811460947,76
Household production,2017-05-27,0.1661035173160173,0.15233352598555802,77
Household production,2017-05-28,0.14956923711755232,0.1115700890462919,90
Household production,2017-05-29,0.1712693658015953,0.2096505443578893,129
Household production,2017-05-30,0.21120291025213117,0.2392416064956037,667
Household production,2017-05-31,0.20684993549219452,0.20967095029535515,5055
Household production,2017-06-01,0.20830286399327375,0.21421770125553738,5085
Household production,2017-06-02,0.20971025711260405,0.22492108101787958,5119
Household production,2017-06-03,0.2122123461347,0.2132648334926798,5124
Household production,2017-06-04,0.22425542524046205,0.21533861323992465,5126
Household production,2017-06-05,0.21158493574832232,0.21634226996960843,5140
Household production,2017-06-06,0.21493197757093915,0.21474735964319622,5157
Household production,2017-06-07,0.20584357299207676,0.217054897563694,5171
Household production,2017-06-08,0.21008510559066151,0.2234505389910012,5181
Household production,2017-06-09,0.20038906644488147,0.2149673503353852,5195
Household production,2017-06-10,0.19632736852909183,0.21277550169205592,5201
Household production,2017-06-11,0.2079862476857461,0.21069968480586154,5203
Household production,2017-06-12,0.21665636980569755,0.22411778521186063,5213
Household production,2017-06-13,0.21316129519674812,0.21895744576640094,5221
Household production,2017-06-14,0.2127531216394316,0.22070562631635668,5238
Household production,2017-06-15,0.21353308524365824,0.21696575854852806,5260
Household production,2017-06-16,0.20086806217512734,0.2056337063893927,5291
Household production,2017-06-17,0.1912271059055301,0.20910945333515848,5293
Household production,2017-06-18,0.20048892171605218,0.20584740418024558,5296
Household production,2017-06-19,0.216476815931919,0.2252859120691451,5304
Household production,2017-06-20,0.214210867929774,0.21482635711939888,5317
Household production,2017-06-21,0.21292300758645455,0.22868173867591604,5327
Household production,2017-06-22,0.21457999190326224,0.22296728476225186,5343
Household production,2017-06-23,0.2020537332645132,0.21426252478035915,5363
Household production,2017-06-24,0.19299039990014302,0.19827837624903047,5370
Household production,2017-06-25,0.20054931967683848,0.20192331259447072,5371
Household production,2017-06-26,0.21054872120582507,0.21637184160449932,5378
Household production,2017-06-27,0.20995490269042483,0.21391186445474555,5399
Household production,2017-06-28,0.2086886782391786,0.22073999032795552,5412
Household production,2017-06-29,0.20357777515421227,0.21767351930687295,5432
Household production,2017-06-30,0.20036424401331232,0.2138773272661986,5439
Household production,2017-07-01,0.19728649943029952,0.20566960875976667,5444
Household production,2017-07-02,0.194940542340191,0.20139987348287433,5444
Household production,2017-07-03,0.2011870750376613,0.19894921087129874,5458
Household production,2017-07-04,0.1981168556047209,0.2005594821504484,5473
Household production,2017-07-05,0.20375687390916886,0.2162772927178486,5486
Household production,2017-07-06,0.1975271104610995,0.20973420158104106,5496
Household production,2017-07-07,0.19544187664690377,0.2046265969981346,5500
Household production,2017-07-08,0.19522701813503565,0.21365239351648993,5503
Household production,2017-07-09,0.19569759819559696,0.20350008528802666,5503
Household production,2017-07-10,0.20746180955574842,0.20738328646100382,5510
Household production,2017-07-11,0.19856141034677618,0.19554376848445407,5531
Household production,2017-07-12,0.201363435130163,0.20767021296827864,5546
Household production,2017-07-13,0.19889427037335186,0.20778466180672034,5563
Household production,2017-07-14,0.19356627521219327,0.20733753663424914,5567
Household production,2017-07-15,0.18448330141322003,0.19924789613540694,5570
Household production,2017-07-16,0.18551044781187956,0.1953278657456949,5570
Household production,2017-07-17,0.2031613532092211,0.21649530737879047,5577
Household production,2017-07-18,0.20966358768003635,0.2172921031132535,5592
Household production,2017-07-19,0.20314587113537322,0.20753758886656862,5615
Household production,2017-07-20,0.20390868843111906,0.21239939275843595,5628
Household production,2017-07-21,0.19608702931331032,0.21191981258710435,5637
Household production,2017-07-22,0.18303147952825127,0.2045418414254285,5640
Household production,2017-07-23,0.176809796556625,0.19354532987158513,5640
Household production,2017-07-24,0.19497657804850083,0.20696655814645645,5646
Household production,2017-07-25,0.19280784056902225,0.20078757614882886,5650
Household production,2017-07-26,0.19476007609398685,0.20001856088145614,5669
Household production,2017-07-27,0.19080364405339834,0.2064941107891125,5699
Household production,2017-07-28,0.18955373897132213,0.20981446044463478,5707
Household production,2017-07-29,0.1784366255863031,0.19706934560705483,5708
Household production,2017-07-30,0.18294193297479716,0.19652705279444785,5709
Household production,2017-07-31,0.19219045756213385,0.20178893192923897,5709
Household production,2017-08-01,0.195448573475417,0.203271121393685,5715
Household production,2017-08-02,0.18919489544404944,0.2061246979191981,5724
Household production,2017-08-03,0.1892358168234769,0.2121773580869643,5737
Household production,2017-08-04,0.18778401562793506,0.22216252937897657,5739
Household production,2017-08-05,0.18664965611489334,0.2091472528645207,5744
Household production,2017-08-06,0.1785083515005797,0.20164618815820232,5745
Household production,2017-08-07,0.18929562858462592,0.20976324907457572,5747
Household production,2017-08-08,0.18715090819837712,0.2014595924388778,5766
Household production,2017-08-09,0.18695841336738073,0.20794217551854305,5772
Household production,2017-08-10,0.1865367983773859,0.20714665093840964,5780
Household production,2017-08-11,0.17743011175943596,0.20110586940746986,5783
Household production,2017-08-12,0.16767639831332426,0.1996868646442425,5785
Household production,2017-08-13,0.1659324737780226,0.1954834639796765,5785
Household production,2017-08-14,0.17437390552340987,0.206125838775076,5798
Household production,2017-08-15,0.1803518020497973,0.19923931278289914,5801
Household production,2017-08-16,0.1826515961995485,0.19932244445248262,5804
Household production,2017-08-17,0.18023897405519865,0.2036794313139955,5850
Household production,2017-08-18,0.1833380007748108,0.20796197726507643,5857
Household production,2017-08-19,0.1775822499038315,0.20133763902073457,5857
Household production,2017-08-20,0.17431411736972388,0.1915341210277325,5857
Household production,2017-08-21,0.18545598658214285,0.20317874809491884,5863
Household production,2017-08-22,0.1893511404946986,0.20347644882576682,5873
Household production,2017-08-23,0.190511520573692,0.2069488025241146,5881
Household production,2017-08-24,0.190574408543746,0.20694290294770631,5892
Household production,2017-08-25,0.18890277638477074,0.20387213011595443,5895
Household production,2017-08-26,0.18506205045863372,0.2060411237107464,5898
Household production,2017-08-27,0.19474967011005706,0.2050713903085344,5898
Household production,2017-08-28,0.20692752935977465,0.20759012725770962,5906
Household production,2017-08-29,0.20497655882950994,0.20394487656602903,5922
Household production,2017-08-30,0.21333733267497754,0.21782615881665832,5953
Household production,2017-08-31,0.20706050716390137,0.21774349569396168,5962
Household production,2017-09-01,0.2024481210862196,0.22091207110407213,5967
Household production,2017-09-02,0.1948312409238815,0.21667720601905913,5970
Household production,2017-09-03,0.20153515254334348,0.21598043460106875,5970
Household production,2017-09-04,0.21389609901912798,0.21901655393214559,5977
Household production,2017-09-05,0.2134370113198291,0.22362225273497302,5985
Household production,2017-09-06,0.21864051445515406,0.22022887881242936,5992
Household production,2017-09-07,0.21230238706279708,0.21116863008265355,5998
Household production,2017-09-08,0.20128056580423734,0.20527770468756262,6003
Household production,2017-09-09,0.20949701563783932,0.2110255671179994,6003
Household production,2017-09-10,0.2203770493136474,0.20018550180282813,6005
Household production,2017-09-11,0.22313464480083303,0.20609719296439122,6011
Household production,2017-09-12,0.2187121433128879,0.20679052170061551,6018
Household production,2017-09-13,0.21331506109649453,0.20746398402292338,6028
Household production,2017-09-14,0.21692537441817042,0.20741628969307277,6029
Household production,2017-09-15,0.2120397074660588,0.21513755329187886,6052
Household production,2017-09-16,0.21021945443464413,0.21605116467233582,6056
Household production,2017-09-17,0.22094886507976239,0.21246291108302837,6057
Household production,2017-09-18,0.22853107566012357,0.21777534291978617,6068
Household production,2017-09-19,0.22070496808055254,0.21298056992366043,6088
Household production,2017-09-20,0.2164191109873379,0.2123461176746981,6092
Household production,2017-09-21,0.21377845219892233,0.21128951384767924,6104
Household production,2017-09-22,0.2106187472073815,0.21197011441343655,6106
Household production,2017-09-23,0.19988270118917012,0.20562629298837992,6114
Household production,2017-09-24,0.209557681473653,0.19999792827323035,6114
Household production,2017-09-25,0.2255484758459117,0.21656644942503758,6118
Household production,2017-09-26,0.21953184893104213,0.20945805444401594,6123
Household production,2017-09-27,0.2152522081010047,0.2144278871859999,6136
Household production,2017-09-28,0.21086186010924457,0.2097459692513852,6160
Household production,2017-09-29,0.20464135357777843,0.21071952928259602,6173
Household production,2017-09-30,0.21224121838384433,0.21199716410362557,6179
Household production,2017-10-01,0.2271060878358782,0.2100430134938891,6179
Household production,2017-10-02,0.2260255782820468,0.21416889569772407,6182
Household production,2017-10-03,0.22156946149047868,0.21387501336379455,6191
Household production,2017-10-04,0.219900858325621,0.2159222518263348,6198
Household production,2017-10-05,0.2202252543218266,0.2192420164440894,6206
Household production,2017-10-06,0.21305372946654438,0.21153786435994407,6214
Household production,2017-10-07,0.20720657564220055,0.19441670767477795,6214
Household production,2017-10-08,0.21769786145160325,0.1921160558056075,6215
Household production,2017-10-09,0.22039157871443504,0.20793205787733285,6223
Household production,2017-10-10,0.21918388115032372,0.19961010622867306,6235
Household production,2017-10-11,0.20901852892854564,0.2054644911472565,6246
Household production,2017-10-12,0.20406003348792268,0.19708821359370374,6250
Household production,2017-10-13,0.19259346106820452,0.1969191101993989,6254
Household production,2017-10-14,0.1871639420925467,0.1931264688992196,6256
Household production,2017-10-15,0.20778353800294735,0.18859809331177696,6256
Household production,2017-10-16,0.22100206625362978,0.20992205899789929,6259
Household production,2017-10-17,0.21951860115062502,0.2042803281438451,6286
Household production,2017-10-18,0.2251471319531759,0.2027263777382714,6301
Household production,2017-10-19,0.21576132500570383,0.19924423542681308,6331
Household production,2017-10-20,0.20654272816064198,0.19761214639808586,6343
Household production,2017-10-21,0.21915595258873466,0.20060107724438658,6343
Household production,2017-10-22,0.2336650777878164,0.2029811360957405,6343
Household production,2017-10-23,0.22307822908187924,0.20806293287026115,6351
Household production,2017-10-24,0.2226383139280183,0.20764589882365678,6359
Household production,2017-10-25,0.21955847535135933,0.20843100352962715,6370
Household production,2017-10-26,0.21618882147610785,0.20581736350839763,6377
Household production,2017-10-27,0.2131051623815768,0.20511368040335126,6395
Household production,2017-10-28,0.2179017158011105,0.2088406404235374,6412
