date,actual,N-BEATS v2 (covariate-conditioned),residual,z_residual,period,zscore_flag,iforest_flag,lof_flag,ocsvm_flag,kmeans_flag,ensemble_votes,ensemble_flag
2021-09-03,0.2847527161349976,0.2913944,-0.006641683865002412,-0.36240306671929823,post-COVID,0,0,0,0,0,0,0
2021-09-04,0.2741952149791955,0.26416123,0.010033984979195498,0.3738390489900527,post-COVID,0,0,0,0,1,1,0
2021-09-05,0.2452321428571428,0.25325355,-0.008021407142857206,-0.42331878738226236,post-COVID,0,0,0,0,0,0,0
2021-09-06,0.2929159731853906,0.26677158,0.02614439318539058,1.085124523263386,post-COVID,0,0,0,0,1,1,0
2021-09-07,0.3094396671289874,0.29387084,0.015568827128987384,0.6182060925283339,post-COVID,0,0,0,0,1,1,0
2021-09-08,0.3071253467406379,0.30326584,0.003859506740637897,0.10123163730361308,post-COVID,0,0,0,0,0,0,0
2021-09-09,0.3034032015718909,0.3050434,-0.0016401984281091408,-0.14158408463516903,post-COVID,0,0,0,0,0,0,0
2021-09-10,0.3003306171983356,0.307687,-0.007356382801664396,-0.3939575106303335,post-COVID,0,0,0,0,0,0,0
2021-09-11,0.2737735783633841,0.27962533,-0.005851751636615887,-0.3275270218344988,post-COVID,0,0,0,0,0,0,0
2021-09-12,0.2537704576976421,0.259716,-0.005945542302357887,-0.3316679434865682,post-COVID,0,0,0,0,0,0,0
2021-09-13,0.2948768492834026,0.28494918,0.009927669283402552,0.3691451387466297,post-COVID,0,0,0,0,1,1,0
2021-09-14,0.298340903837263,0.3019599,-0.003618996162736976,-0.22894934981972978,post-COVID,0,0,0,0,0,0,0
2021-09-15,0.294464516874711,0.2995954,-0.005130883125289032,-0.29570018700788875,post-COVID,0,0,0,0,0,0,0
2021-09-16,0.2929045307443365,0.2951549,-0.00225036925566352,-0.1685235414701533,post-COVID,0,0,0,0,0,0,0
2021-09-17,0.292592464170134,0.29551607,-0.002923605829866005,-0.19824739389219354,post-COVID,0,0,0,0,0,0,0
2021-09-18,0.2817128987517336,0.27227038,0.00944251875173363,0.3477254129646727,post-COVID,0,0,0,0,1,1,0
2021-09-19,0.2608164586222838,0.25887316,0.0019432986222838178,0.01662974622640394,post-COVID,0,0,0,0,0,0,0
2021-09-20,0.2858639042995838,0.28943896,-0.0035750557004162187,-0.22700934853723026,post-COVID,0,0,0,0,0,0,0
2021-09-21,0.2916093966712898,0.29595906,-0.004349663328710174,-0.2612088019101708,post-COVID,0,0,0,0,0,0,0
2021-09-22,0.2926527970411465,0.2917041,0.0009486970411464735,-0.0272825897180225,post-COVID,0,0,0,0,0,0,0
2021-09-23,0.2929967059639389,0.29099777,0.001998935963938908,0.019086172683135852,post-COVID,0,0,0,0,0,0,0
2021-09-24,0.3013806056403144,0.2956788,0.005701805640314361,0.1825703861321942,post-COVID,0,0,0,0,1,1,0
2021-09-25,0.3036311257512714,0.28088334,0.0227477857512714,0.9351619960091875,post-COVID,0,0,0,0,1,1,0
2021-09-26,0.2702673948220064,0.27262208,-0.0023546851779935873,-0.17312916035573,post-COVID,0,0,0,0,0,0,0
2021-09-27,0.2960299930651872,0.2942011,0.001828893065187187,0.011578663106878145,post-COVID,0,0,0,0,0,0,0
2021-09-28,0.2934731276005548,0.30967304,-0.016199912399445238,-0.7844053542665332,post-COVID,0,0,0,0,0,0,0
2021-09-29,0.2951403721682847,0.29424226,0.000898112168284726,-0.02951594624282418,post-COVID,0,0,0,0,0,0,0
2021-09-30,0.2940305709662505,0.29826853,-0.004237959033749461,-0.25627698135028293,post-COVID,0,0,0,0,0,0,0
2021-10-01,0.301331368469718,0.3020565,-0.0007251315302820305,-0.10118325902713153,post-COVID,0,0,0,0,0,0,0
2021-10-02,0.2947215672676837,0.28763705,0.007084517267683721,0.2436180444577276,post-COVID,0,0,0,0,1,1,0
2021-10-03,0.2872738673139158,0.27107692,0.0161969473139158,0.6459380256934824,post-COVID,0,0,0,0,1,1,0
2021-10-04,0.2984064378178455,0.3066134,-0.008206962182154498,-0.4315111685088702,post-COVID,0,0,0,0,0,0,0
2021-10-05,0.3118844775774387,0.270141,0.04174347757743868,1.7738347035405724,post-COVID,0,0,0,0,1,1,0
2021-10-06,0.3080894012944983,0.33026698,-0.022177578705501688,-1.0483233853388987,post-COVID,0,0,0,0,0,0,0
2021-10-07,0.30663020110957,0.3205056,-0.01387539889042999,-0.6817765026227315,post-COVID,0,0,0,0,0,0,0
2021-10-08,0.3122357836338418,0.3161855,-0.003949716366158207,-0.24355087162671823,post-COVID,0,0,0,0,0,0,0
2021-10-09,0.2946388696255201,0.30184567,-0.007206800374479905,-0.3873533447829428,post-COVID,0,0,0,0,0,0,0
2021-10-10,0.2623140314378178,0.2794744,-0.017160368562182227,-0.8268101467762862,post-COVID,0,0,0,0,0,0,0
2021-10-11,0.2888111997226074,0.28514907,0.003662129722607377,0.09251730777926814,post-COVID,0,0,0,0,0,0,0
2021-10-12,0.2829591423948219,0.3039158,-0.02095665760517812,-0.9944188887687853,post-COVID,0,0,0,0,0,0,0
2021-10-13,0.3173364539990753,0.29006588,0.027270573999075287,1.1348461717732743,post-COVID,0,0,0,0,1,1,0
2021-10-14,0.3139906957928802,0.31483075,-0.0008400542071198003,-0.10625717333477028,post-COVID,0,0,0,0,0,0,0
2021-10-15,0.3148140892279241,0.32020146,-0.005387370772075906,-0.3070242909756516,post-COVID,0,0,0,0,0,0,0
2021-10-16,0.3075591770688857,0.30622023,0.0013389470688857097,-0.010052785698597093,post-COVID,0,0,0,0,0,0,0
2021-10-17,0.2913521151178918,0.28863853,0.0027135851178917703,0.05063841865372082,post-COVID,0,0,0,1,0,1,0
2021-10-18,0.3078368585298197,0.30402943,0.0038074285298196897,0.09893234889285196,post-COVID,0,0,0,0,0,0,0
2021-10-19,0.3110344429033749,0.31975836,-0.008723917096625122,-0.4543350794123675,post-COVID,0,0,0,0,0,0,0
2021-10-20,0.3098925104022191,0.3170583,-0.007165789597780914,-0.3855426911122653,post-COVID,0,0,0,0,0,0,0
2021-10-21,0.3154384535367545,0.31225312,0.0031853335367544866,0.07146643204443248,post-COVID,0,0,0,0,0,0,0
2021-10-22,0.3216827323162274,0.31986663,0.0018161023162274192,0.011013942845062488,post-COVID,0,0,0,0,0,0,0
2021-10-23,0.3039925450762829,0.31803164,-0.014039094923717077,-0.6890037937740814,post-COVID,0,0,0,0,0,0,0
2021-10-24,0.2844522075820619,0.29088056,-0.006428352417938099,-0.35298433830717724,post-COVID,0,0,0,0,0,0,0
2021-10-25,0.3384522653721682,0.30131626,0.03713600537216821,1.5704116734855809,post-COVID,0,0,0,0,1,1,0
2021-10-26,0.3387085644937586,0.3396676,-0.0009590355062414346,-0.11151027857532189,post-COVID,0,0,0,0,0,0,0
2021-10-27,0.3415971451687471,0.34724548,-0.005648334831252877,-0.3185460315935341,post-COVID,0,0,0,0,0,0,0
2021-10-28,0.3430948335644937,0.3410175,0.002077333564493744,0.022547480042877033,post-COVID,0,0,0,0,0,0,0
2021-10-29,0.3447511558021266,0.3468719,-0.002120744197873392,-0.16280050704868504,post-COVID,0,0,0,0,0,0,0
2021-10-30,0.3231243643088303,0.33078864,-0.007664275691169731,-0.4075511910097652,post-COVID,0,0,0,0,0,0,0
2021-10-31,0.283799006010171,0.30880243,-0.02500342398982902,-1.1730863756716272,post-COVID,0,0,0,0,0,0,0
2021-11-01,0.2768365117891816,0.3091464,-0.03230988821081837,-1.4956717380145323,post-COVID,0,0,0,0,0,0,0
2021-11-02,0.3512721914008321,0.3208489,0.03042329140083211,1.2740407883004998,post-COVID,0,0,0,0,1,1,0
2021-11-03,0.3573321775312066,0.33912766,0.01820451753120661,0.7345736155473513,post-COVID,0,0,0,0,1,1,0
2021-11-04,0.3603875404530744,0.35163218,0.008755360453074401,0.31738690694378013,post-COVID,0,0,0,0,1,1,0
2021-11-05,0.3621808830328247,0.35604677,0.006134113032824684,0.2016570513971581,post-COVID,0,0,0,0,1,1,0
2021-11-06,0.3287272306981044,0.33640936,-0.007682129301895602,-0.4083394400603237,post-COVID,0,0,0,0,0,0,0
2021-11-07,0.3153828594544614,0.30108857,0.014294289454461373,0.5619343877582551,post-COVID,0,0,0,0,1,1,0
2021-11-08,0.3698556403143782,0.33314893,0.036706710314378166,1.5514580048463236,post-COVID,0,0,0,0,1,1,0
2021-11-09,0.3765811950993989,0.385368,-0.008786804900601075,-0.45711161870948125,post-COVID,0,0,0,0,0,0,0
2021-11-10,0.3839314609338881,0.3877439,-0.0038124390661118945,-0.23748998550759085,post-COVID,0,0,0,0,0,0,0
2021-11-11,0.364129334257975,0.38307565,-0.01894631574202499,-0.9056609288659103,post-COVID,0,0,0,0,0,0,0
2021-11-12,0.3634379912159038,0.36936718,-0.0059291887840962065,-0.33094592453807725,post-COVID,0,0,0,0,0,0,0
2021-11-13,0.3295154877484974,0.34928605,-0.019770562251502588,-0.9420519725879725,post-COVID,0,0,0,0,0,0,0
2021-11-14,0.3013678340268146,0.31131026,-0.009942425973185398,-0.5081330746634847,post-COVID,0,0,0,0,0,0,0
2021-11-15,0.3738280744336569,0.34355542,0.030272654433656898,1.267390063795635,post-COVID,0,0,0,0,1,1,0
2021-11-16,0.3918184234858992,0.38440946,0.0074089634858992,0.2579425655527825,post-COVID,0,0,0,0,1,1,0
2021-11-17,0.4098312528895052,0.38919845,0.020632802889505253,0.8417840648818545,post-COVID,0,0,0,0,1,1,0
2021-11-18,0.3788653490522422,0.39442784,-0.015562490947757801,-0.7562627638509067,post-COVID,0,0,0,0,0,0,0
2021-11-19,0.385960876098012,0.37606028,0.009900596098011971,0.367949839207092,post-COVID,0,0,0,0,1,1,0
2021-11-20,0.3692199491447064,0.35671216,0.012507789144706405,0.4830591846069854,post-COVID,0,0,0,0,1,1,0
2021-11-21,0.3297829403606102,0.33598128,-0.006198339639389816,-0.34282911776995145,post-COVID,0,0,0,0,0,0,0
2021-11-22,0.4025199375866851,0.36592937,0.03659056758668511,1.5463302244640247,post-COVID,0,0,0,0,1,1,0
2021-11-23,0.417673485899214,0.41270566,0.004967825899214018,0.1501646815979776,post-COVID,0,0,0,0,1,1,0
2021-11-24,0.4280868007397133,0.41197369,0.016113110739713277,0.6422365839497429,post-COVID,0,0,0,0,1,1,0
2021-11-25,0.4059676953305594,0.39841482,0.007552875330559372,0.26429637132682227,post-COVID,0,0,0,0,1,1,0
2021-11-26,0.4087164817383263,0.40260017,0.00611631173832633,0.20087111214360942,post-COVID,0,0,0,0,1,1,0
2021-11-27,0.4044891932501155,0.3755123,0.028976893250115487,1.2101813266746344,post-COVID,0,0,0,0,1,1,0
2021-11-28,0.3567800508552935,0.36880216,-0.012022109144706472,-0.5999525004695179,post-COVID,0,0,0,0,0,0,0
2021-11-29,0.3708103906611188,0.394434,-0.02362360933888119,-1.1121666208244896,post-COVID,0,0,0,1,0,1,0
2021-11-30,0.4298802588996764,0.40423986,0.025640398899676398,1.0628728329302128,post-COVID,0,0,0,0,1,1,0
2021-12-01,0.4444348705501617,0.42371252,0.020722350550161694,0.8457376549749716,post-COVID,0,0,0,0,1,1,0
2021-12-02,0.4572960009246416,0.43457365,0.022722350924641643,0.9340390311227081,post-COVID,0,0,0,0,1,1,0
2021-12-03,0.3668652334720295,0.43494284,-0.06807760652797051,-3.074840816865524,post-COVID,1,0,1,0,0,2,0
2021-12-04,0.380249826629681,0.35127145,0.028978376629681002,1.2102468188908637,post-COVID,0,0,0,1,1,2,0
2021-12-05,0.3464036638927415,0.35786363,-0.011459966107258468,-0.5751335032173626,post-COVID,0,0,0,0,0,0,0
2021-12-06,0.3364524387424872,0.38577622,-0.0493237812575128,-2.2468466821913173,post-COVID,0,1,0,0,0,1,0
2021-12-07,0.4004894244105408,0.38623145,0.01425797441054083,0.5603310538819386,post-COVID,0,0,0,0,1,1,0
2021-12-08,0.3568279010633379,0.4011741,-0.044346198936662085,-2.027083038929975,post-COVID,0,0,0,0,0,0,0
2021-12-09,0.4483051317614424,0.3792868,0.0690183317614424,2.978038057403757,post-COVID,0,1,1,1,1,4,1
2021-12-10,0.4028228155339806,0.40075582,0.002066995533980598,0.022091048967855124,post-COVID,0,0,0,0,0,0,0
2021-12-11,0.3589283402681461,0.37190714,-0.012978799731853952,-0.642191040257129,post-COVID,0,0,0,0,0,0,0
2021-12-12,0.3097549121590383,0.3303134,-0.020558487840961703,-0.9768394229999994,post-COVID,0,0,0,1,0,1,0
2021-12-13,0.3947395399907535,0.36075342,0.033986119990753516,1.4313420925816875,post-COVID,0,0,0,0,1,1,0
2021-12-14,0.4036062760055478,0.42843115,-0.024824873994452157,-1.165203271996185,post-COVID,0,0,0,0,0,0,0
2021-12-15,0.434163083680074,0.41666543,0.017497653680074,0.7033650959887846,post-COVID,0,0,0,0,1,1,0
2021-12-16,0.4365525889967637,0.4273258,0.009226788996763713,0.33820079762813254,post-COVID,0,0,0,0,1,1,0
2021-12-17,0.4246035020804438,0.40613297,0.018470532080443802,0.7463183387347516,post-COVID,0,0,0,0,1,1,0
2021-12-18,0.4597862343966712,0.384019,0.07576723439667121,3.2760066967010117,post-COVID,1,1,1,1,1,5,1
2021-12-19,0.3844157998150717,0.39507976,-0.010663960184928323,-0.539989300616012,post-COVID,0,0,0,0,0,0,0
2021-12-20,0.494934408229311,0.39442047,0.10051393822931098,4.368590493896929,post-COVID,1,1,1,1,1,5,1
2021-12-21,0.4906049468331021,0.49409056,-0.0034856131668979384,-0.2230603998787292,post-COVID,0,0,0,0,0,0,0
2021-12-22,0.4897550855293573,0.4892342,0.0005208855293573067,-0.046170758792815736,post-COVID,0,0,0,0,0,0,0
2021-12-23,0.463469371243643,0.47962332,-0.016153948756357006,-0.7823760281777771,post-COVID,0,0,0,0,0,0,0
2021-12-24,0.3865421289875173,0.4520502,-0.06550807101248274,-2.961394077068262,post-COVID,0,0,1,0,0,1,0
