date,actual,N-BEATS v2 (covariate-conditioned),residual,z_residual,period,zscore_flag,iforest_flag,lof_flag,ocsvm_flag,kmeans_flag,ensemble_votes,ensemble_flag
2021-10-11,0.3148336807782766,0.32983747,-0.015003789221723407,-0.902870721981132,post-COVID,0,0,0,0,0,0,0
2021-10-12,0.3185419873850759,0.32778475,-0.009242762614924127,-0.6045357028348676,post-COVID,0,0,0,0,0,0,0
2021-10-13,0.3490589720974983,0.32340166,0.02565731209749833,1.2027662188830879,post-COVID,0,0,0,0,1,1,0
2021-10-14,0.3633388790891597,0.3511433,0.012195579089159692,0.5056497761218763,post-COVID,0,0,0,0,1,1,0
2021-10-15,0.3473936684840709,0.35358435,-0.006190681515929108,-0.44648354733362594,post-COVID,0,0,0,0,0,0,0
2021-10-16,0.3188496498824032,0.32517046,-0.006320810117596776,-0.4532222627605225,post-COVID,0,0,0,0,0,0,0
2021-10-17,0.3129627966645285,0.3184218,-0.005459003335471502,-0.4085935602056201,post-COVID,0,0,0,0,0,0,0
2021-10-18,0.3383693607013042,0.33826083,0.00010853070130417697,-0.12027856240668323,post-COVID,0,0,0,0,0,0,0
2021-10-19,0.3402828201838785,0.34623274,-0.005949919816121474,-0.4340156919973868,post-COVID,0,0,0,0,0,0,0
2021-10-20,0.3414223326918964,0.34093955,0.00048278269189644396,-0.10089790642306097,post-COVID,0,0,0,0,0,0,0
2021-10-21,0.3498301261492409,0.34664917,0.00318095614924091,0.03882712610964319,post-COVID,0,0,0,0,0,0,0
2021-10-22,0.3496804308317297,0.3502588,-0.0005783691682702541,-0.15584970271337723,post-COVID,0,0,0,0,0,0,0
2021-10-23,0.3221625775069489,0.3301449,-0.007982322493051142,-0.5392637550455804,post-COVID,0,0,0,0,0,0,0
2021-10-24,0.3118629730596535,0.32322022,-0.01135724694034651,-0.7140343677021416,post-COVID,0,0,0,0,0,0,0
2021-10-25,0.3531183851828094,0.33888784,0.014230545182809418,0.6110305858189669,post-COVID,0,0,0,0,1,1,0
2021-10-26,0.3559575449005772,0.36087543,-0.004917885099422814,-0.38057172827701036,post-COVID,0,0,0,0,0,0,0
2021-10-27,0.3594648278811204,0.36090198,-0.0014371521188796255,-0.20032181601869575,post-COVID,0,0,0,0,0,0,0
2021-10-28,0.3501931793884968,0.3632077,-0.01301452061150321,-0.7998563584965611,post-COVID,0,0,0,0,0,0,0
2021-10-29,0.3425887855462903,0.34692702,-0.004338234453709677,-0.3505544937995862,post-COVID,0,0,0,0,0,0,0
2021-10-30,0.31888565052384,0.3192009,-0.00031524947616001775,-0.14222403775102108,post-COVID,0,0,0,0,0,0,0
2021-10-31,0.3087688154800085,0.3175415,-0.00877268451999147,-0.5801926877745902,post-COVID,0,0,0,0,0,0,0
2021-11-01,0.3254084348941629,0.3381996,-0.01279116510583711,-0.7882898836983583,post-COVID,0,0,0,0,0,0,0
2021-11-02,0.3679558210391276,0.34338722,0.024568601039127613,1.1463872682876435,post-COVID,0,0,0,0,1,1,0
