,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,9,0.693867,0.773112,0.166822,0.34204,0.593817,0.791799,0.883692,-1.040522
post,9,0.727023,0.767175,0.182686,0.312102,0.661625,0.863512,0.914257,-1.293275
pre,9,0.709076,0.759284,0.193989,0.30878,0.612552,0.82865,0.912234,-0.936676
