,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,7,0.73107,0.694201,0.111242,0.574984,0.666615,0.813366,0.888346,0.0627
post,7,0.748694,0.800116,0.204494,0.295574,0.775601,0.856702,0.88056,-1.848802
pre,6,0.702218,0.756764,0.186735,0.353562,0.675081,0.802327,0.88085,-1.179644
