,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12709,0.253523,0.208944,0.2315,0.0,0.135182,0.307487,8.836406,7.964002
post,14327,0.22894,0.184008,0.219168,0.0,0.121294,0.270499,8.328388,8.307892
pre,9742,0.238603,0.191604,0.23359,0.0,0.125109,0.283532,8.936027,9.789845
