,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12689,0.500922,0.489472,0.111751,0.130007,0.432709,0.552897,0.998948,0.96951
post,14304,0.465746,0.448255,0.112115,0.149108,0.394752,0.512051,0.999228,1.350746
pre,9730,0.475907,0.457177,0.113113,0.185731,0.405679,0.519302,0.997992,1.418535
