,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,33,0.021563,0.021473,0.008178,0.0,0.018183,0.026529,0.035362,-0.554078
post,43,0.020328,0.021226,0.008154,0.0,0.016361,0.025616,0.033667,-0.731804
pre,26,0.022641,0.023454,0.00784,0.0,0.020032,0.028126,0.034115,-0.901318
