,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12,0.692717,0.739284,0.209322,0.284686,0.658241,0.855136,0.899206,-0.921716
post,17,0.658551,0.728066,0.22772,0.261504,0.433335,0.845663,0.911479,-0.555148
pre,8,0.619703,0.632599,0.259238,0.282619,0.398056,0.870916,0.918573,-0.125472
