,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.455842,0.455842,,0.455842,0.455842,0.455842,0.455842,
post,2,0.317657,0.317657,0.089917,0.254076,0.285867,0.349448,0.381238,0.0
