,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,15.349139,13.072451,5.156236,11.723106,12.397779,17.162155,21.25186,0.653019
post,1,20.551178,20.551178,,20.551178,20.551178,20.551178,20.551178,
pre,1,20.68198,20.68198,,20.68198,20.68198,20.68198,20.68198,
