,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.363533,0.363533,,0.363533,0.363533,0.363533,0.363533,
post,1,0.278299,0.278299,,0.278299,0.278299,0.278299,0.278299,
pre,1,0.408037,0.408037,,0.408037,0.408037,0.408037,0.408037,
