,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,41.778018,21.481339,45.791714,9.642617,15.561978,57.845718,94.210098,0.654308
post,5,16.327116,18.717628,4.857626,9.450877,13.020936,19.998099,20.448037,-0.556352
pre,3,21.556556,22.204233,1.93747,19.378216,20.791224,22.645726,23.08722,-0.545501
