,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.020559,0.020559,,0.020559,0.020559,0.020559,0.020559,
post,1,0.018466,0.018466,,0.018466,0.018466,0.018466,0.018466,
pre,1,0.02326,0.02326,,0.02326,0.02326,0.02326,0.02326,
