,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,7,0.454829,0.40169,0.122506,0.287241,0.391122,0.529773,0.653085,0.326262
post,9,0.422076,0.422439,0.160953,0.248247,0.306542,0.476088,0.749798,0.830349
pre,5,0.463717,0.479405,0.117898,0.294824,0.402829,0.56067,0.580855,-0.429951
