,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,317,0.533949,0.228198,0.96079,0.039833,0.179831,0.430819,7.35782,4.590118
post,396,0.392166,0.220195,0.618887,0.003528,0.183038,0.337701,6.456584,6.124015
pre,251,0.440909,0.249981,0.699582,0.059463,0.188133,0.446883,7.257952,6.740725
