,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.656689,0.656689,,0.656689,0.656689,0.656689,0.656689,
post,2,0.52163,0.52163,0.158425,0.409606,0.465618,0.577642,0.633653,0.0
pre,1,0.768467,0.768467,,0.768467,0.768467,0.768467,0.768467,
