,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,18,0.255664,0.244954,0.263789,0.000205,0.059954,0.34566,1.128932,1.984484
post,16,0.408761,0.269235,0.501814,0.000755,0.055152,0.453857,1.890489,1.839562
pre,9,0.297105,0.231164,0.363709,0.000527,0.043952,0.349732,1.178705,1.697561
