,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.058256,0.058256,0.054147,0.019968,0.039112,0.0774,0.096544,0.0
post,2,0.081342,0.081342,0.101308,0.009707,0.045525,0.11716,0.152978,0.0
pre,2,0.08362,0.08362,0.028712,0.063317,0.073468,0.093771,0.103922,0.0
