,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.128648,0.128648,,0.128648,0.128648,0.128648,0.128648,
post,2,0.052301,0.052301,0.018789,0.039015,0.045658,0.058944,0.065587,0.0
pre,1,0.264223,0.264223,,0.264223,0.264223,0.264223,0.264223,
