,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,52,0.618236,0.653132,0.188081,0.262076,0.469693,0.763877,0.918435,-0.421228
post,60,0.602207,0.65977,0.188296,0.258845,0.454549,0.752428,0.897477,-0.464561
pre,42,0.640261,0.663944,0.18541,0.254578,0.511787,0.800066,0.906733,-0.532352
