,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,322,0.928721,0.47732,1.345584,0.0,0.098994,1.231053,10.483303,3.353167
post,404,1.119602,0.56573,1.469645,0.0,0.168941,1.476729,11.089596,2.662911
pre,253,1.134543,0.656723,1.389771,0.0,0.145357,1.637774,11.255749,2.617908
