,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.196577,0.196577,,0.196577,0.196577,0.196577,0.196577,
post,2,0.19518,0.19518,0.086073,0.134317,0.164749,0.225611,0.256043,0.0
pre,1,0.102345,0.102345,,0.102345,0.102345,0.102345,0.102345,
