,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,47,0.911123,0.57071,1.050563,0.093045,0.409445,1.058863,6.89027,4.116669
post,57,0.817321,0.473273,1.119263,0.03501,0.272303,0.804139,6.191717,3.321923
pre,38,0.782027,0.466952,1.062237,0.023515,0.295788,0.818598,5.274967,3.320779
