,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,81,0.857748,0.368583,1.316352,0.026367,0.218038,0.751225,7.089732,3.024188
post,97,1.011676,0.469216,1.623438,0.025075,0.228638,1.139279,11.324704,4.333552
pre,49,0.741808,0.315845,0.976541,0.039111,0.191369,0.763162,4.797253,2.42103
