,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,10,0.640135,0.597402,0.175079,0.37182,0.526548,0.802972,0.889665,0.213514
post,10,0.691811,0.731759,0.170891,0.366432,0.610278,0.793032,0.902286,-0.656869
pre,8,0.660246,0.630946,0.167375,0.368571,0.586102,0.771437,0.919107,-0.144988
