,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,6,0.496538,0.313173,0.467559,0.064061,0.171515,0.778081,1.231476,0.690244
post,7,0.532858,0.526844,0.348182,0.145181,0.268281,0.708095,1.10523,0.449638
pre,5,0.490464,0.275341,0.424147,0.086637,0.224775,0.77728,1.088289,0.522676
