,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.253529,0.101636,0.33485,0.021546,0.061591,0.36952,0.637405,0.66187
post,3,0.284395,0.11009,0.328762,0.07949,0.09479,0.386848,0.663605,0.700221
pre,3,0.315639,0.133736,0.336981,0.108699,0.121218,0.419109,0.704483,0.702718
