,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.041885,0.041885,0.032465,0.018929,0.030407,0.053363,0.064841,0.0
post,2,0.037183,0.037183,0.028783,0.01683,0.027007,0.047359,0.057535,0.0
pre,1,0.023068,0.023068,,0.023068,0.023068,0.023068,0.023068,
