,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.015228,0.015228,,0.015228,0.015228,0.015228,0.015228,
pre,1,0.007851,0.007851,,0.007851,0.007851,0.007851,0.007851,
