,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12,34.186676,19.810243,54.600591,4.157312,13.955606,25.273148,205.037661,2.860693
post,17,72.606674,15.592263,143.350002,5.038961,11.425656,31.700643,512.41286,2.419795
pre,8,41.089419,14.650147,50.731669,6.273109,11.165932,47.426277,138.010341,1.20735
