,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,8,-7e-06,-0.0,1.3e-05,-3.4e-05,-9e-06,0.0,2e-06,-1.258293
post,13,-2.8e-05,-0.0,5.7e-05,-0.00016,-1.1e-05,0.0,1.6e-05,-1.564828
pre,4,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.121177
