,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1748,0.601955,0.600489,0.229642,0.08647,0.402083,0.770988,0.999519,0.193303
post,2085,0.592179,0.56237,0.24316,0.14671,0.370021,0.781363,0.999613,0.259237
pre,1283,0.613851,0.610378,0.232521,0.167294,0.40719,0.782782,0.999635,0.158379
