,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.400103,0.281366,0.37081,0.103203,0.192285,0.548553,0.815739,0.527943
post,4,0.43662,0.321683,0.400685,0.122192,0.141805,0.616498,0.980922,0.636706
