,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.426716,0.426716,,0.426716,0.426716,0.426716,0.426716,
post,2,0.407467,0.407467,0.05911,0.36567,0.386569,0.428366,0.449264,0.0
pre,1,0.261941,0.261941,,0.261941,0.261941,0.261941,0.261941,
