,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12,-7e-06,2e-06,4.1e-05,-8.4e-05,-1.6e-05,2.1e-05,4.5e-05,-0.800736
post,17,-9e-06,0.0,4.7e-05,-0.000163,-1e-06,8e-06,5.4e-05,-2.183679
pre,8,4e-06,1e-06,1.1e-05,-7e-06,-1e-06,4e-06,3e-05,1.690753
