,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,18,1.644383,0.545254,3.998644,0.145105,0.355308,0.879631,17.382136,3.671598
post,16,2.158401,0.457243,5.017642,0.142518,0.358558,0.91179,20.260635,3.216873
pre,9,2.757975,0.59555,5.638493,0.286557,0.487065,0.737282,17.524667,2.322672
