,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.80717,0.823505,0.039816,0.761784,0.792645,0.829863,0.836221,-0.626834
post,5,0.735252,0.749817,0.116954,0.547995,0.713619,0.825836,0.838994,-0.823548
pre,3,0.810133,0.823401,0.062704,0.741857,0.782629,0.844272,0.865142,-0.371307
