,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.518699,0.518699,0.138344,0.420874,0.469787,0.567611,0.616523,0.0
post,2,0.580152,0.580152,0.162972,0.464913,0.522533,0.637771,0.69539,-0.0
pre,2,0.512185,0.512185,0.094188,0.445584,0.478885,0.545486,0.578786,0.0
