,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,12,0.596951,0.436132,0.548742,0.028185,0.136497,0.904708,1.857639,0.994895
post,17,0.740361,0.383183,1.245825,0.01145,0.114628,0.671873,5.265675,3.0475
pre,8,0.578638,0.514108,0.439825,0.03025,0.291944,0.811145,1.300913,0.398366
