,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,10,4e-06,2e-06,2e-05,-3.1e-05,0.0,4e-06,5.1e-05,0.986126
post,9,3.2e-05,1.1e-05,5e-05,-1.1e-05,-2e-06,5.9e-05,0.000121,0.919281
pre,8,1e-05,5e-06,1.4e-05,-2e-06,0.0,1.4e-05,3.9e-05,1.22153
