,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,89.01955,89.01955,,89.01955,89.01955,89.01955,89.01955,
post,2,39.268116,39.268116,5.50309,35.376843,37.32248,41.213752,43.159388,0.0
pre,1,15.989052,15.989052,,15.989052,15.989052,15.989052,15.989052,
