,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,13,0.65251,0.575939,0.343585,0.148425,0.443856,0.816302,1.484791,0.975742
post,17,0.521784,0.570822,0.317827,0.123706,0.232666,0.783318,1.085141,0.188263
pre,10,0.445672,0.385629,0.329252,0.05286,0.19813,0.634875,1.084038,0.619055
