,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,81,0.678775,0.485726,0.821687,0.056623,0.259053,0.742781,6.363823,4.538312
post,97,0.519306,0.296516,0.550426,0.05832,0.181609,0.608736,2.961522,2.143582
pre,49,0.451796,0.29152,0.500835,0.033419,0.165389,0.509923,2.980878,3.078929
