,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,16.478664,16.461414,0.347399,16.140211,16.300812,16.64789,16.834367,0.090998
post,3,15.867072,14.710341,2.355418,14.313659,14.512,16.643778,18.577215,0.684611
pre,1,11.148328,11.148328,,11.148328,11.148328,11.148328,11.148328,
