,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,16.261527,16.261527,,16.261527,16.261527,16.261527,16.261527,
post,1,52.342549,52.342549,,52.342549,52.342549,52.342549,52.342549,
pre,1,17.516456,17.516456,,17.516456,17.516456,17.516456,17.516456,
