,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,9.444117,9.444117,7.300791,4.281678,6.862897,12.025336,14.606555,0.0
post,2,8.845686,8.845686,5.574551,4.903883,6.874784,10.816587,12.787489,-0.0
pre,2,6.641494,6.641494,0.965649,5.958677,6.300085,6.982902,7.32431,0.0
