,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,5,0.357725,0.33006,0.170329,0.178685,0.262489,0.389168,0.628221,0.74656
post,9,0.395817,0.370326,0.203199,0.165877,0.237609,0.568265,0.744986,0.530089
pre,1,0.224903,0.224903,,0.224903,0.224903,0.224903,0.224903,
