,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,8.640386,8.640386,,8.640386,8.640386,8.640386,8.640386,
pre,1,6.41993,6.41993,,6.41993,6.41993,6.41993,6.41993,
