,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,-2.5e-05,-2.5e-05,,-2.5e-05,-2.5e-05,-2.5e-05,-2.5e-05,
post,2,-1e-06,-1e-06,5e-06,-5e-06,-3e-06,1e-06,3e-06,0.0
pre,1,-8e-06,-8e-06,,-8e-06,-8e-06,-8e-06,-8e-06,
