,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.180781,0.161697,0.171511,0.019611,0.090654,0.261366,0.361036,0.201891
post,3,0.242192,0.166357,0.222832,0.067175,0.116766,0.3297,0.493043,0.5528
pre,3,0.253417,0.265826,0.084012,0.16389,0.214858,0.29818,0.330534,-0.265438
