,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.705587,0.705587,,0.705587,0.705587,0.705587,0.705587,
post,1,0.973203,0.973203,,0.973203,0.973203,0.973203,0.973203,
pre,1,0.769191,0.769191,,0.769191,0.769191,0.769191,0.769191,
