,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,4,20.143144,20.389021,14.537874,5.603064,8.73477,31.797395,34.191471,-0.016955
post,4,29.950577,12.172167,40.038955,5.842306,7.404258,34.718487,89.615666,1.110728
pre,3,10.131453,10.49894,3.659232,6.302344,8.400642,12.046008,13.593076,-0.182636
