,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,9,0.605908,0.621587,0.155222,0.296032,0.521436,0.710037,0.797302,-0.685226
post,9,0.622931,0.682153,0.172524,0.314995,0.524126,0.746854,0.811876,-0.549452
pre,9,0.628111,0.684193,0.15652,0.408225,0.473497,0.725934,0.818265,-0.41817
