,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,3,0.41791,0.267008,0.276847,0.2493,0.258154,0.502215,0.737422,0.703854
post,5,0.254191,0.227692,0.115185,0.145317,0.147872,0.373632,0.376441,0.186568
pre,3,0.428145,0.121309,0.556934,0.09211,0.10671,0.596163,1.071016,0.704921
