,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,18,0.022056,0.022798,0.004857,0.010508,0.019349,0.02426,0.033717,-0.025079
post,21,0.019883,0.020606,0.005429,0.007882,0.017566,0.023421,0.031162,-0.277114
pre,9,0.020631,0.021228,0.002097,0.016336,0.019983,0.022208,0.023011,-0.884475
