,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,5,0.710341,0.708338,0.163634,0.499793,0.609143,0.826542,0.90789,-0.069641
post,10,0.671737,0.646922,0.18874,0.435427,0.519668,0.838212,0.913496,0.115238
pre,2,0.804222,0.804222,0.167462,0.685809,0.745015,0.863429,0.922635,0.0
