,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,5,0.735732,0.703529,0.104738,0.609794,0.699512,0.774677,0.891148,0.421982
post,9,0.598787,0.61859,0.188076,0.299561,0.461393,0.70334,0.894936,-0.002086
pre,1,0.872549,0.872549,,0.872549,0.872549,0.872549,0.872549,
