,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,1,0.019463,0.019463,,0.019463,0.019463,0.019463,0.019463,
post,2,0.016383,0.016383,0.000876,0.015764,0.016074,0.016693,0.017003,0.0
pre,1,0.026617,0.026617,,0.026617,0.026617,0.026617,0.026617,
