,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,25,0.559841,0.611435,0.18338,0.262883,0.351883,0.733294,0.802112,-0.300633
post,29,0.623912,0.656863,0.184744,0.256395,0.495576,0.761708,0.925416,-0.420784
pre,17,0.596578,0.625503,0.180858,0.247052,0.484202,0.748096,0.803962,-0.664932
