,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,8,0.00417,0.000302,0.010964,0.0,2.5e-05,0.000629,0.031294,2.264258
post,13,0.008707,1e-06,0.019562,0.0,0.0,0.001668,0.057077,1.925962
pre,4,0.000474,9e-06,0.000935,0.0,1e-06,0.000481,0.001876,1.154478
