,N,Mean,Median,Std,Min,P25,P75,Max,Skewness
in,2,0.274116,0.274116,0.001703,0.272912,0.273514,0.274718,0.27532,0.0
post,2,0.329817,0.329817,0.067005,0.282437,0.306127,0.353506,0.377196,-0.0
pre,1,0.438534,0.438534,,0.438534,0.438534,0.438534,0.438534,
